ncomp,PRESS_score_1,PRESS_score_2,PRESS_score_3,PRESS_score_4,PRESS_score_5,PRESS_score_6,PRESS_score_7,PRESS_score_8,PRESS_score_9,PRESS_score_10,PRESS_score_11,PRESS_score_12,PRESS_score_13,PRESS_score_14,PRESS_score_15,PRESS_score_16,PRESS_score_17,PRESS_score_18,PRESS_score_19,PRESS_score_20,PRESS_score_21,PRESS_score_22,PRESS_score_23,PRESS_score_24,PRESS_score_25,PRESS_score_26,PRESS_score_27,PRESS_score_28,PRESS_score_29,PRESS_score_30,PRESS_score_31,PRESS_score_32,PRESS_score_33,PRESS_score_34,PRESS_score_35,PRESS_score_36,PRESS_score_37,PRESS_score_38,PRESS_score_39,PRESS_score_40,PRESS_score_41,PRESS_score_42,PRESS_score_43,PRESS_score_44,PRESS_score_45,PRESS_score_46,PRESS_score_47,PRESS_score_48,PRESS_score_49,PRESS_score_50,PRESS_score_51,PRESS_score_52,PRESS_score_53,PRESS_score_54,PRESS_score_55,PRESS_score_56,PRESS_score_57,PRESS_score_58,PRESS_score_59,PRESS_score_60,PRESS_score_61,PRESS_score_62,PRESS_score_63,PRESS_score_64,PRESS_score_65,PRESS_score_66,PRESS_score_67,PRESS_score_68,PRESS_score_69,PRESS_score_70,PRESS_score_71,PRESS_score_72,PRESS_score_73,PRESS_score_74,PRESS_score_75,PRESS_score_76,PRESS_score_77,PRESS_score_78,PRESS_score_79,PRESS_score_80,PRESS_score_81,PRESS_score_82,PRESS_score_83,PRESS_score_84,PRESS_score_85,PRESS_score_86,PRESS_score_87,PRESS_score_88,PRESS_score_89,PRESS_score_90,PRESS_score_91,PRESS_score_92,PRESS_score_93,PRESS_score_94,PRESS_score_95,PRESS_score_96,PRESS_score_97,PRESS_score_98,PRESS_score_99,PRESS_score_100
79,125368.72732579499,127867.64056743607,125883.45234322501,127261.9908127294,130274.57201745456,127842.73072693357,128590.40932504473,129108.29404475841,125753.45014653308,129521.7436532675,126884.88033926376,125448.48207279759,131919.10419041,129871.30190545839,121943.05629804671,128646.41268945769,129281.2416763543,121213.33464650129,128352.00973233397,126117.86014228377,126823.57086741037,124783.23454349783,126669.35760385043,127278.74869147006,122260.19753523628,130171.9268188596,127395.7466031426,126971.60294920173,123942.34203096543,123731.24236652695,125192.70199904194,128632.65209014631,126053.5450343292,125401.58266599882,126580.44004293784,126000.02611511297,127355.39907914757,124087.4515461435,130979.38191483569,126733.4461321206,124551.56861635635,129309.68140080199,128790.19760638743,127822.93809593441,125180.42296190726,132497.02627768728,130323.77540529899,123019.12304378484,127811.66006246369,130995.04464252446,127086.23263942524,126893.6467012291,126988.09634991316,129872.34183786013,129246.2649242329,126812.04203187459,125919.43045346573,125730.0783933436,127811.92961036078,128703.3986676768,125175.38675905229,126327.52264484334,124782.33126785672,130111.04827503345,126689.22060381774,124819.77618321947,126502.85814638359,133026.31777482634,130108.1586155548,129710.39544977804,127099.67234553472,128448.45538703553,127465.05210622636,130429.40022569816,127811.34568652169,122862.57464132781,128042.91321889803,130953.05968691791,130938.13767228214,126761.61374720905,129992.68312761345,127214.3966789748,130128.92860076932,125294.11239608264,125540.1476758232,125303.2914949588,129144.36625987617,128138.724028678,122217.89075207639,129932.0404082911,121683.8860785758,124838.83371120656,129031.282056727,127234.6402590554,121700.95047316792,127192.65368512749,129345.21658887889,128723.65088731653,127020.41245923261,129832.60455558676
80,125358.73282970811,127836.86642177211,125841.4245899578,127252.14976946203,130300.28836735462,127818.06473794799,128583.20524278532,129115.60586373259,125746.36272237854,129519.9786743516,126873.71201035145,125460.19118616865,131898.42554794843,129849.18591938328,121952.88549603091,128630.18805189282,129282.63817907684,121220.21316371438,128335.10227617409,126095.45547767516,126814.76438023258,124751.5533709751,126661.34692047563,127264.50730878202,122248.48097787812,130162.25036096509,127408.98566006412,126970.17161052501,123935.38341354561,123719.14731526916,125196.38911950834,128613.07271300742,126040.47692155994,125375.59982007081,126571.34658135078,125973.89085061371,127367.81928928982,124094.05798618405,130955.22865733302,126703.61871854744,124523.2466002022,129307.26269496337,128843.37314308557,127805.44383925496,125152.17624348964,132512.21994451954,130301.94339599025,123012.08523518025,127816.19507850695,131010.52941174344,127065.62374998239,126902.83972923367,127013.1064156103,129887.93757316686,129229.22762211242,126793.0603121818,125961.1691936776,125725.99214185188,127822.9045652251,128692.67920790717,125189.68238444014,126331.07758134548,124796.86851787378,130106.40040549396,126703.83217653418,124806.41874802322,126474.8113410062,133000.765322088,130109.27220042128,129715.86229082239,127110.9492799456,128447.9549209498,127474.48075434843,130435.23699963625,127819.13055691827,122856.28385631749,128041.18235120404,130920.01953249419,130975.27036325693,126751.63055772355,130006.84207865597,127225.57178399988,130128.52628970053,125311.99065115064,125543.06395499202,125300.301983817,129127.5577149262,128164.60727978351,122243.93751781927,129909.87941203259,121678.71124445758,124850.05790728862,129047.11869881407,127225.66995959173,121690.11140859526,127187.01847652307,129361.87787163761,128737.00327102045,127027.9746369322,129853.9641676844
81,125382.28035731304,127829.72649692137,125855.15581524032,127246.63340493638,130301.52698346047,127812.84533033171,128570.91069142043,129130.32645646462,125765.00472935633,129525.54216570553,126865.54922834513,125447.00030734287,131906.37441702292,129856.86804174088,121967.96181504702,128619.9510167807,129276.53556384347,121226.70543926959,128328.85980125153,126102.77504054617,126801.09591961926,124726.14349390421,126658.80696091906,127297.28875732284,122257.79302065604,130170.7295269465,127432.97727250938,126965.83750378754,123952.80952793629,123732.4937797317,125174.8815535026,128600.40231924219,126056.67560070465,125386.95089624435,126543.16420172222,126001.5764052739,127381.34245655106,124108.9955691017,130969.89604585888,126681.37139683848,124549.34420136298,129293.88204093579,128842.71859345245,127797.80344961732,125145.10602238412,132516.76413718564,130298.02727622763,122990.54293691856,127810.53731498198,131049.83186132865,127023.93561189556,126895.7582940766,127008.0363799913,129906.07558879995,129200.11146310641,126784.89324173794,125962.59098292718,125741.98694597669,127816.16891419506,128712.31498333676,125202.4268512791,126344.88564993069,124844.18985109171,130130.01028423425,126712.03373786998,124812.81124410233,126483.07643895457,132988.36561785926,130095.7707460168,129697.91373461208,127122.63141416339,128413.39476024307,127442.69325306475,130431.75822672261,127780.02739161515,122838.47482573101,128026.82701534295,130926.1579523447,130947.0611916929,126757.3431819725,129998.911693192,127178.69416620344,130136.19334811305,125319.65233578795,125547.03196811331,125277.58839871967,129086.5290466079,128180.21548563287,122236.51332767475,129938.22793173876,121651.61870798061,124819.25113354431,129058.9992855989,127228.26689916347,121703.60792527492,127172.47701718024,129379.73024051166,128732.99561173434,127029.80969140935,129839.50208670116
82,125353.63402772475,127860.09042845512,125878.764996257,127251.29601969862,130305.35961909968,127813.88732647986,128555.55804871192,129121.94183237616,125741.21250919306,129511.47459926462,126844.86813610634,125448.56319560623,131902.28401416374,129860.33791995171,121958.58414929637,128600.59703407882,129252.10087560855,121253.95080593019,128333.48737676257,126085.3829353833,126796.72385471418,124739.56512015192,126718.64980615568,127300.78105903741,122255.81160544476,130201.58427536003,127465.13589181873,126989.97445464731,123971.05544080623,123716.68498907678,125161.41136261838,128557.54127957032,126057.79681116209,125377.58730175291,126548.76622506254,125978.22243610983,127376.40038552423,124115.50110606701,130963.0460192509,126704.14511156255,124532.09888953122,129315.91620901434,128830.11309090376,127801.05203158842,125178.66561117288,132517.62455290416,130311.7940776699,122980.76072549308,127808.22738614285,131043.325987684,127032.1093683297,126906.16082259886,127011.11443277884,129892.73369572443,129176.95888191735,126798.97753091095,125965.34293177995,125710.0195161278,127806.87812753551,128713.75832228048,125189.11303799924,126354.61047636936,124842.28067525085,130125.04750701292,126746.4332547483,124803.55434720466,126501.81477348578,132968.8355276247,130081.52972785014,129707.32952511056,127118.04166709175,128453.33116134725,127471.46503969474,130453.22241399753,127798.03052656815,122838.33790920186,128060.9809781007,130930.6077664779,130989.10546717737,126733.65496578904,130026.19028948873,127205.37133758067,130060.11658163986,125324.38236523983,125546.99688614119,125271.9305293416,129083.90363159573,128180.56930995177,122221.78226893832,129943.00555672648,121615.22672464653,124831.86329138905,129048.69853026891,127187.6992761815,121682.40562653245,127151.10138511904,129395.08242535527,128727.29114791472,127017.37787473598,129850.63000695975
83,125335.66266510388,127872.79990085485,125863.32449809524,127282.02268509867,130299.29984336303,127827.15607486147,128581.52635010966,129111.71422702314,125746.73338120076,129482.20258740959,126887.94553175961,125440.6586309509,131912.33157095627,129865.52063586866,121952.34433850777,128600.45055871696,129232.65555471645,121244.6579052867,128319.34440815629,126123.39987291375,126802.74956079034,124774.06034153745,126699.78638978797,127292.42469509767,122240.58370763744,130213.59226369792,127444.10866070737,126944.99944109644,123970.14824581951,123732.50700469254,125168.2228500288,128554.7489378355,126075.69972270579,125394.70100224292,126580.30265354642,125987.99606578778,127401.90273496043,124092.28971131361,130947.90654940266,126665.76453983235,124499.32829680291,129322.41537866092,128847.94238695332,127853.43690220396,125162.79031735958,132500.27531939957,130285.54062248136,123026.34755557464,127784.82200887147,131052.768159192,127049.70197257237,126904.0933049682,126985.52853591077,129904.28910265425,129174.5270401552,126804.1629797102,125973.62976956686,125717.21340655677,127833.3808067231,128704.76039404441,125213.40521884662,126377.24133712107,124834.08019306576,130096.15439112106,126741.61637359111,124819.14950100996,126502.32814664343,132942.07227311132,130058.83301471856,129686.22543686381,127107.73015879739,128425.3810783012,127467.63708131689,130479.85534713992,127781.87976945838,122794.36146373935,128078.63139489578,130963.37789326662,130959.80268135227,126745.66192440368,130031.9494969249,127229.83605196781,130063.75757493591,125334.29193407501,125530.43956930102,125271.04588567113,129042.88094579028,128167.91010265866,122231.68154400236,129957.84495603185,121614.30852256357,124850.58798301365,129074.86035657577,127161.36046576384,121675.42750477527,127144.60144442748,129355.01172490887,128745.89499571978,126978.87418300495,129854.01719188443
84,125353.69070891151,127857.13447534124,125871.03742125203,127263.41535138458,130311.6291784904,127825.65997223003,128581.55481006415,129088.8886483314,125714.59970833173,129488.573239896,126863.96596330305,125455.49071907521,131898.00735481578,129814.80080367078,121920.02838542823,128577.14252581025,129214.90840857112,121239.06517589929,128331.22602606709,126121.6190110138,126762.48783779335,124758.80629223443,126686.21420545036,127261.90703418425,122212.0908047916,130197.54821010816,127472.18493489371,126928.25339427301,123956.00277131573,123722.30282134283,125160.5046377542,128574.90964747075,126050.41591913291,125393.58422811206,126608.29023311494,125988.35668988705,127349.72196967946,124107.53826174725,130903.30974356623,126668.12357598732,124520.74862370506,129331.30961868315,128872.86203334472,127862.01315087649,125166.64200942098,132506.55639120162,130276.61136553687,122995.09980876111,127759.2053033708,131051.1723962241,127060.4547775765,126863.6511190506,126957.06932827423,129895.12160082645,129177.97434536005,126780.75277258523,125977.66167958023,125687.45180129007,127827.64400713373,128713.6118782751,125244.83011983134,126343.33962447288,124822.66568188144,130066.41070216459,126707.56007470563,124786.43683496825,126451.72167157073,132909.58054182373,130040.07634855554,129696.0018284965,127135.47303444383,128436.14284014843,127438.72785483292,130483.7427202788,127766.93952434715,122790.57422991638,128085.22812332764,130971.30155743878,130988.32805473643,126761.95412976427,130022.65754883067,127203.77565772359,130059.20164833903,125279.2245890629,125504.7937427279,125258.40306258897,129041.99795687353,128157.04119475262,122247.45456750301,129982.8747300639,121584.30612561101,124837.37487292582,129036.24627039261,127145.04863942592,121655.45863185945,127150.22892451272,129356.0822093355,128737.4595947937,126975.51988677989,129837.15552825402
85,125345.45833049672,127854.17522451906,125864.91866566206,127271.46820744056,130293.90920815349,127833.05950700228,128608.09398603397,129078.05680186456,125733.18348840039,129508.69959270643,126876.86829408187,125487.2553372578,131909.2851254397,129779.18409352201,121908.87818190736,128640.11472258583,129210.35227606467,121222.44866096225,128327.25515520129,126100.70781948938,126748.45507551878,124774.28630723924,126684.61604328711,127255.38649600261,122230.68502682191,130200.62072109958,127481.81124545826,126933.63510152978,123975.26563229536,123716.44674932366,125141.12961038528,128594.59434330271,126087.86550932912,125420.56844251411,126603.19422526452,126018.9394346639,127343.36070602408,124108.60390052073,130918.38440509763,126663.50055499071,124560.02827357352,129300.54919008358,128866.53518679176,127918.67242532852,125162.91897901887,132513.01827015294,130267.50843847397,123039.17103507872,127774.79780958284,131043.90367753097,127022.66812463207,126875.59076437581,126930.28100513644,129945.8945983812,129221.09521071617,126760.16843870857,126015.07449905912,125699.17214643775,127806.4345251792,128687.58659976113,125222.50151798571,126364.4620928728,124834.47748366088,130123.3597950075,126696.67437269492,124773.64053160124,126485.59474406953,132901.60251629545,130049.42266852269,129744.2000995402,127168.48101385175,128462.50865106344,127457.50594108482,130465.1192550824,127778.28018443633,122838.57065343193,128085.49789897786,130968.02794481018,130971.37642963881,126714.67873014117,129989.28634760168,127201.56572513487,130044.36743764956,125307.58511914562,125524.22246234638,125264.93416029892,129094.734657597,128146.05966823905,122228.07667589447,129964.5140417258,121599.80156708212,124823.78237440206,129060.9232557792,127158.32544534204,121685.98391119126,127182.73371292699,129344.15712515291,128735.26512931433,127004.35460471042,129827.49704809219
86,125358.86913891448,127852.49027915676,125869.55684556358,127273.43358550337,130321.50639065966,127820.57647857115,128584.36875501274,129096.199460931,125725.70539861084,129514.00044631748,126885.61045504374,125488.59539506148,131888.380846889,129783.92928995762,121933.96258545847,128642.78733437693,129219.23118666396,121226.64299766366,128318.75682736942,126090.98406316398,126683.39058090217,124780.81273716826,126653.57733189024,127272.05815571893,122240.84840510294,130195.55581420712,127498.63111244339,126961.76052303196,123956.12948077102,123677.78326780489,125168.84663163063,128556.60229802007,126118.5206944131,125417.05481310652,126616.25553859092,125993.04938013732,127321.15121089452,124141.26161201994,130901.74356737212,126660.36431226923,124573.25806081857,129274.48221078125,128875.41780494117,127868.92099066256,125179.189269388,132463.88158214465,130253.46923102753,123051.28521656805,127739.12544685978,131061.93246163327,127032.39533802196,126881.97196809186,126895.25872224057,129963.33196336546,129230.60153534083,126735.9802425502,126009.99731463619,125727.72154958303,127824.3789037959,128648.88657229609,125175.86653098417,126376.29735305856,124831.07790573653,130117.19729887453,126684.00898487987,124735.66605852837,126453.14057184124,132947.5905546636,130031.79668003034,129737.53930962807,127194.01945894377,128439.64150114868,127478.14295582217,130417.58454337444,127770.43942272344,122797.51800444382,128111.16274713945,130957.75229676151,130975.76992137344,126685.86966238919,129953.15367563292,127152.95718372928,130030.61305745169,125326.18414817518,125538.17582814833,125274.00508440379,129055.8830025507,128118.36006431878,122277.5863731033,129922.06671911803,121547.83317151593,124803.6216592062,129103.28459657209,127118.85024670349,121639.6000801544,127141.87285099187,129331.72024598115,128722.50982319805,126989.56825843199,129815.94669657544
87,125373.92427853528,127850.05047081625,125876.04538870827,127316.38999519858,130314.6999638543,127819.54907261158,128556.5225949854,129110.46473796843,125696.64913182246,129504.64004667458,126922.2357235424,125451.00858034095,131869.2254132153,129789.89790882086,121918.22387292745,128649.59892141836,129215.33304873205,121244.57459639915,128362.09294315973,126099.18819197029,126687.75002618635,124755.63851621212,126649.54559417267,127270.15510690596,122272.13972948726,130231.04177744669,127474.36562688676,126944.62347615986,123911.00732280198,123712.92261116293,125165.67719701122,128563.58013911528,126169.35663932828,125433.92815540353,126588.22455089344,125979.98496659842,127370.97204680098,124088.31222062804,130942.98711925633,126657.65486252724,124560.06422422476,129232.99696568758,128869.97450213865,127879.01230373043,125184.23871841062,132473.02703058365,130228.4809930552,123034.01822320302,127704.07759277761,131041.22475233488,126982.61087522435,126924.57681512041,126913.4110598352,130001.04392567274,129213.82384623984,126716.51654044233,126042.15464980954,125719.21172466158,127815.8394303054,128641.48782446144,125140.64587338344,126388.81385335262,124831.70975177598,130138.3721056688,126731.45122535998,124736.17933411579,126502.01651237684,132911.61596576622,129990.42155545118,129711.08146864461,127146.29353154957,128384.44776661706,127528.27542559673,130411.0948265437,127779.63876995271,122820.05093156392,128162.66423871071,130959.68074136504,131025.97623276485,126682.21721232214,129973.20428458917,127153.57656189083,130011.27054409831,125353.4141247934,125527.19903694231,125297.72280771178,129038.94847419384,128115.91828171792,122225.21273014751,129902.79609292478,121536.2619817576,124810.30973377344,129117.87796969095,127100.59560333396,121656.29443922764,127161.77093671629,129273.76073888136,128668.24157007587,127012.02880629162,129826.99759622783
88,125400.59776012902,127841.78304051975,125886.55224518078,127274.90957148407,130283.63996523133,127821.58117090413,128548.84764294678,129126.64109768096,125673.91477459567,129491.3809041309,126907.15422517831,125450.08914006664,131900.0571512986,129797.22403334323,121901.5636773125,128618.01249203196,129189.68135789299,121218.88474453229,128366.99888541506,126096.46583342686,126650.48512897266,124770.96627620503,126651.47543490099,127316.00967456665,122284.23622214168,130204.30272394611,127478.15364174797,126982.9342765082,123901.71541214109,123727.331926606,125172.15047400695,128560.37997868244,126169.1464739991,125476.76013536425,126564.7593282951,125973.36536083072,127350.69367770341,124075.04399236546,130971.7812780676,126631.70665828162,124592.64519084054,129204.77081896328,128861.1194634563,127839.75217144654,125201.77545599212,132494.66731971112,130244.81157740811,123037.32349530855,127704.5767289287,131035.29658486373,127007.01198888161,126900.054288824,126912.2031835343,130015.84175144127,129229.95016251947,126691.2978556027,126062.39526561956,125701.64645125931,127855.97687081149,128639.56526641177,125124.20413754809,126368.6392487671,124855.82747358107,130149.55357593404,126749.46653966961,124726.51763531475,126509.77176434628,132933.90748393454,129987.01693723744,129726.59402919325,127127.79550241743,128398.58095493072,127522.51600844556,130393.78769520891,127795.16084743288,122813.27114369774,128172.80164887107,130937.96661809635,131033.20648568805,126695.38939386942,129975.74200986754,127132.93271948684,130031.77132683952,125359.01889872126,125506.45022021557,125290.44880286625,129023.13180214644,128096.36667245351,122255.24954495803,129894.851807461,121549.62544490804,124832.80009216533,129141.00123580435,127088.68701440241,121676.08852134501,127156.98955499419,129266.19507030307,128669.31613904209,127018.17338578776,129859.31932411918
89,125372.90815164898,127789.90674017201,125902.91900075061,127288.3261550099,130262.15093494943,127829.02260699702,128508.7558001675,129132.14634289252,125640.80890322832,129499.65998387508,126920.99176568427,125415.187544657,131899.99468744564,129789.30110560944,121911.24553658723,128594.20442608937,129200.93820128674,121198.64295304808,128350.38712593849,126101.89153634412,126655.89001369246,124749.62152671153,126632.83781958165,127308.55635230476,122298.23801145681,130178.69245930124,127455.21746475634,127001.56153697097,123873.14296379648,123730.1514543989,125177.99011524348,128565.02407694,126189.86870488335,125461.05847189508,126563.03024285988,125954.85241616561,127308.80628014334,124034.54096515948,130933.24952078502,126618.62682480481,124603.95934977708,129170.34684595428,128880.41334023196,127842.66450839283,125177.17435144032,132478.7972311255,130266.2825830628,123067.34086001312,127661.56170916572,131035.77473108363,126988.29947586647,126885.57952209527,126881.20370974774,129975.39109050881,129273.4781110805,126686.88888736535,126043.75439106856,125736.84892909837,127837.56820530315,128605.21039105841,125162.89802184764,126362.55334249884,124848.0764102074,130163.6646328235,126783.33733957272,124688.54107090866,126513.75232298448,132984.36759970157,129992.90365814848,129683.86294328995,127108.7321136443,128433.877391496,127518.89117087543,130362.4566547426,127793.15825455946,122854.28085850223,128151.64004741302,130892.46383034202,131005.26080806769,126686.79925297425,129940.30028268402,127152.15411423077,130038.21731651193,125351.45978034278,125509.21973269255,125271.82648146513,129035.19721293943,128125.6660598487,122236.38570228401,129910.35927667521,121557.03401625622,124797.19098041818,129120.51149341096,127070.55594364216,121698.31667809858,127181.19810406704,129270.08196937635,128643.34477321201,127009.5891201075,129847.18831881737
90,125411.20089313012,127805.78126265142,125874.38311027622,127343.24031441336,130228.784548736,127780.16837217446,128473.81600660051,129164.12396823945,125653.10906617978,129451.73906392952,126903.82947722054,125399.39300622075,131860.89744136276,129788.39585712878,121912.34359010917,128630.85227855638,129254.21696746994,121185.610847745,128385.41969641211,126091.64274069463,126630.61626501833,124758.1285466825,126644.79214218365,127323.28710426946,122354.07580679058,130230.3723545545,127462.29770190212,127002.82650860235,123847.24576256653,123683.31792719018,125197.10611349082,128572.81132240311,126102.65968678839,125473.85879072404,126578.26440646886,125956.08315455797,127313.78005668796,124041.65497712337,130910.47542513256,126629.35517278285,124641.80611005751,129164.9438656948,128917.25375583941,127824.0403130499,125193.8511402249,132484.96418902272,130272.45296082165,123076.53564908486,127681.64025573661,130973.99009085866,126987.16289585011,126901.30889334882,126924.65797735115,129959.2820765003,129332.14365613664,126706.36976088227,125985.4859219008,125730.22290855495,127855.31767762483,128624.3380524903,125193.38288520533,126350.10110402941,124849.27378180808,130146.8079551472,126785.66802074561,124682.15488850899,126508.94005560756,132953.0922260764,130003.55451361304,129665.77801797423,127128.83111886607,128466.39249933345,127542.39217278502,130327.67407935153,127813.15386553685,122873.62650938376,128165.60893067392,130870.05287236565,131040.21337976944,126682.4026237101,129900.39314931123,127192.88998929718,130015.32125330655,125357.77564965565,125507.06252579181,125257.86550451943,129016.2068450673,128121.40180889718,122265.43890861099,129935.66829525708,121551.45622915713,124751.63283836865,129100.06652459354,127051.75798525907,121677.98403193777,127163.7870319548,129254.26525858781,128669.03016926015,126963.97882765421,129856.67979466656
91,125397.57835177454,127833.36207785472,125829.52871886238,127323.89670169074,130210.49028055702,127815.30834422931,128492.55664051065,129130.1815214187,125655.3785462409,129440.77468565592,126899.17765412014,125361.2046307214,131819.61700310046,129757.62154394525,121873.71462771186,128702.46466521264,129225.653902505,121217.19946232271,128403.0237894742,126063.6695588196,126604.75055007907,124766.13543549823,126632.03846055141,127393.48822419577,122403.2690831126,130188.9505667119,127483.08678154452,126953.0840209428,123861.01410499979,123683.37803059132,125168.66608880585,128533.11841797823,126100.33843299365,125495.81659641513,126484.6927277249,125936.37586893496,127341.538662888,124033.65315608251,130886.6505867969,126576.41338287588,124637.60826285469,129148.41268031354,128906.37409997958,127833.58800685343,125158.31222496546,132455.25017923332,130260.47914721249,123111.21583698754,127640.45873879365,130981.4927784632,126957.29830436496,126900.23186539617,126941.28182682244,129941.52739188011,129344.04737906545,126696.48837117328,126021.27530174723,125726.19961605876,127875.4477533003,128658.93550696435,125191.68144922281,126310.60109302793,124860.69916861417,130082.44917865546,126790.29521133416,124697.79975328266,126521.43794711103,132950.35984892808,130021.89880604376,129657.705592226,127133.80743159175,128540.11068998842,127524.31957856097,130285.13859103,127792.04062371806,122870.73735756843,128140.32251019718,130854.84818132198,131050.32461863555,126708.44101276415,129894.5849120794,127143.92043138162,129994.9549852339,125371.56144876292,125466.96571394187,125224.08259207831,129022.19557252797,128078.43747555261,122242.02156093813,129939.62064501393,121513.19888102179,124752.47231965467,129106.15239472859,127057.21888512177,121640.71137793094,127148.5145374704,129218.0662583042,128686.31496415034,126972.12311851826,129849.08788838102
92,125412.93378088386,127840.9913968421,125823.23931589411,127319.18048504977,130236.06494174655,127821.62291416747,128471.952672883,129098.0431050992,125641.84457921321,129499.08409759788,126916.27156131368,125363.56552335309,131796.46901076828,129762.40996721285,121865.49790021442,128695.29160094366,129259.89937354455,121229.48162140636,128412.73191835536,126074.08692371633,126572.9106116369,124766.83041557843,126634.0603854103,127399.82140499471,122413.08329353704,130216.19413710025,127471.96806539567,126992.98665535814,123839.5419911916,123702.20061384371,125186.08777952437,128532.58448479575,126087.12935577918,125482.3004621596,126490.12699668683,125951.34486459993,127316.29016130258,123999.56160540637,130893.38879335753,126585.41192924451,124639.39482495077,129125.63630359966,128926.25363206466,127867.04388492972,125157.74063956089,132449.46178416975,130298.34276439829,123097.2975121635,127624.53356792135,131006.85644534591,126974.33587088375,126910.88428611754,126981.06244901729,129935.44061481376,129333.11668537789,126715.87901948803,126016.89713757709,125759.03512087686,127900.42743817298,128689.03509263233,125201.11861507964,126306.12714670204,124858.86843125217,130052.5560177087,126802.24896849826,124705.14765036697,126503.51528088174,132974.71253825683,129998.16324953412,129646.86075948563,127133.3542838768,128541.98167912426,127533.81498477561,130297.66572855311,127817.79027967039,122928.14516115614,128159.47644785987,130860.17505495469,131026.56247434014,126718.6797735545,129941.50225856184,127180.40257455996,130000.57805961232,125418.59557377138,125442.41494863691,125167.09294821181,129027.01938129766,128071.21709857209,122276.30331683396,129946.52504761798,121532.153279633,124721.74198477264,129121.13109971647,127068.71074206522,121668.16473210073,127149.39783689572,129258.92086805025,128685.32500837886,126958.98018218868,129857.74564327965
93,125421.77214038215,127800.43247150583,125837.13774895124,127322.36825958913,130216.45190329137,127804.06765326305,128488.65102571525,129141.5909683052,125603.33162409306,129534.68823216489,126936.60507246858,125388.00939007157,131821.2641480933,129799.46965547418,121890.83214241354,128702.41162711104,129262.88913405409,121175.67764139888,128410.74986030352,126080.27844115307,126580.56618378146,124811.08416953516,126632.49315832545,127407.82072751314,122408.31281926211,130213.2026019411,127457.17409643598,126989.21607120847,123895.37830019875,123688.5067439813,125167.75533602046,128555.89240926679,126087.76864022957,125466.96647404294,126514.95285338449,125956.1699681732,127309.26895514058,124028.412343037,130888.38903655352,126581.35665145895,124643.39858760333,129096.38700380395,128946.0303422357,127875.27761990395,125148.85511160505,132447.92893576482,130316.04026997238,123089.94768902262,127592.37068449697,130997.52947809972,126977.2875264882,126885.72430745687,126978.35146047648,129963.43231164699,129332.74458680676,126731.60129730764,126042.2654782751,125759.85416452136,127901.80945395867,128739.8082608257,125158.85926068948,126312.02748776018,124839.93428129831,130066.30904778966,126799.56564242896,124705.73946888265,126486.22709810955,132983.09946744138,129988.35176334539,129672.99546409518,127105.30963428495,128509.26233397871,127521.70748643302,130276.4634696882,127812.68793309137,122935.51255671895,128170.15898465007,130890.80665232017,131032.20777243737,126722.78643467154,129938.8858762757,127185.07896109456,130010.7340250091,125418.33852352569,125450.59657649501,125111.50608524121,129024.08722221336,128076.50585544345,122282.58527968187,129929.60292254323,121550.05665072598,124750.68589354392,129116.00271994728,127072.69192872508,121686.46340928433,127150.73806298022,129261.64093388114,128690.20712547767,126963.77893493831,129824.72698850778
94,125404.52088733396,127772.4161926296,125819.4414373486,127322.50186891365,130213.43431332683,127784.19342050025,128493.35971447144,129182.42939132973,125613.44587790486,129548.04928537796,126906.49790974117,125403.99970423948,131805.82295451,129815.43904476291,121871.8634525981,128715.51650019568,129256.85473940175,121183.7888321246,128420.41795772585,126043.30251614715,126596.23720176326,124808.38465815506,126676.48022002261,127428.6413041245,122388.2696292665,130230.75725583248,127444.95583227175,126994.14142281568,123892.7616307177,123677.70572574192,125194.65326628016,128550.21499351444,126117.15065341452,125486.4040898194,126495.89158120469,125935.82803038775,127329.60294185381,124046.51487859317,130879.50978591517,126577.8739620331,124656.14831500844,129067.18029454432,128933.54402855616,127864.994378292,125152.60063181598,132434.26689437474,130308.45194819229,123073.16542403883,127588.0610832441,130974.98114656075,126991.50597615159,126925.90518345888,126985.21482555443,129986.01133887292,129351.33137501392,126707.17854173055,126048.37135866782,125770.38691963766,127905.29429643396,128700.15454801731,125154.56277705761,126304.8286510434,124846.6047771794,130066.23847923122,126814.76639187842,124714.46613858218,126505.2507683215,133000.6191251186,129985.31097463449,129673.13911818137,127109.91918425882,128497.88712717105,127503.0031221761,130279.17067428908,127822.54896205346,122938.59105006533,128152.57695589225,130889.37191107933,131035.80080790294,126734.33688529962,129934.79791743401,127178.74641666243,130032.54069579476,125414.28149716088,125426.32734555988,125141.1109972976,129042.43482342336,128084.6386479935,122300.60441324627,129936.62646735673,121555.34522599852,124772.9424608851,129132.39911997368,127077.9482443906,121668.8843893936,127159.58923392271,129265.34971034678,128708.80506619172,126989.8573044776,129857.6121574853
