ncomp,PRESS_score_1,PRESS_score_2,PRESS_score_3,PRESS_score_4,PRESS_score_5,PRESS_score_6,PRESS_score_7,PRESS_score_8,PRESS_score_9,PRESS_score_10,PRESS_score_11,PRESS_score_12,PRESS_score_13,PRESS_score_14,PRESS_score_15,PRESS_score_16,PRESS_score_17,PRESS_score_18,PRESS_score_19,PRESS_score_20,PRESS_score_21,PRESS_score_22,PRESS_score_23,PRESS_score_24,PRESS_score_25,PRESS_score_26,PRESS_score_27,PRESS_score_28,PRESS_score_29,PRESS_score_30,PRESS_score_31,PRESS_score_32,PRESS_score_33,PRESS_score_34,PRESS_score_35,PRESS_score_36,PRESS_score_37,PRESS_score_38,PRESS_score_39,PRESS_score_40,PRESS_score_41,PRESS_score_42,PRESS_score_43,PRESS_score_44,PRESS_score_45,PRESS_score_46,PRESS_score_47,PRESS_score_48,PRESS_score_49,PRESS_score_50,PRESS_score_51,PRESS_score_52,PRESS_score_53,PRESS_score_54,PRESS_score_55,PRESS_score_56,PRESS_score_57,PRESS_score_58,PRESS_score_59,PRESS_score_60,PRESS_score_61,PRESS_score_62,PRESS_score_63,PRESS_score_64,PRESS_score_65,PRESS_score_66,PRESS_score_67,PRESS_score_68,PRESS_score_69,PRESS_score_70,PRESS_score_71,PRESS_score_72,PRESS_score_73,PRESS_score_74,PRESS_score_75,PRESS_score_76,PRESS_score_77,PRESS_score_78,PRESS_score_79,PRESS_score_80,PRESS_score_81,PRESS_score_82,PRESS_score_83,PRESS_score_84,PRESS_score_85,PRESS_score_86,PRESS_score_87,PRESS_score_88,PRESS_score_89,PRESS_score_90,PRESS_score_91,PRESS_score_92,PRESS_score_93,PRESS_score_94,PRESS_score_95,PRESS_score_96,PRESS_score_97,PRESS_score_98,PRESS_score_99,PRESS_score_100
74,6222874.128814183,6350778.247763717,6386860.186538532,6425596.027321535,6410203.623406922,6294598.149543429,6222893.189698148,6263183.6828761315,6273362.610519173,6405670.899186159,6269626.292265594,6347071.964385638,6320838.717512175,6554343.420844331,6200633.857451186,6315476.211082114,6315573.068170556,6138406.070990275,6416224.3757976685,6153201.4302329365,6137955.379636286,6077477.314328245,6387014.252306094,6199899.499713549,6181563.797492176,6386071.321205984,6407189.6744807055,6469488.689233432,6255115.234052485,6199474.288284492,6394145.8696002625,6256082.847390199,6159466.149968445,6524596.2129179835,6141246.643889236,6385874.499494538,6749014.645145595,6327532.445103635,6561237.784926038,6335512.84175733,6496062.238503749,6280498.878014434,6364774.874989143,6192785.099765756,6483756.983905502,6383122.5419366015,6617159.9998565,6235710.185835045,6270841.436102994,6175321.852721939,6135212.119581483,6247681.897893921,6549766.380852433,6134861.073094945,6141714.31304496,6407094.706211017,6499367.8352771085,6345777.031217774,6090749.901268672,6308693.719478089,6317800.239965741,6405381.965251865,6502499.6318274345,6235053.005161649,6441464.781446271,6417497.439220892,6380633.115829956,6448044.205740849,6450654.440980228,6433099.712911458,6450949.629096224,6266022.76661853,6523719.8398593515,6373325.523860503,6332402.189239949,6405458.154864095,6359764.1129244575,6295564.0953695625,6510606.132198384,6327917.199525975,6377237.872996407,6347563.058944368,6289725.054472109,6406067.965167198,6364504.992827132,6452722.880968117,6292817.302687947,6342764.725056069,6297847.027433682,6344025.643707463,6275382.853278613,6394417.162415273,6510723.521738007,6462197.787224061,6266994.289861498,6397699.490652166,6363503.137154054,6471383.041486086,6373763.84301134,6233160.992839361
75,6217372.817567303,6353387.212262488,6389205.46858538,6427863.658516967,6409301.324840597,6295758.534966402,6218834.704640215,6263456.764488602,6270953.77425081,6406838.327170279,6268887.609928677,6343309.348131776,6316928.263025456,6552710.343264878,6201954.364373658,6313632.215517697,6314393.707119557,6137867.247283963,6415992.2602335485,6152103.837091388,6138309.013973196,6074985.029911573,6385916.51497326,6198663.622787636,6179133.742681507,6384577.618356258,6406743.514805376,6468474.014399025,6253624.911560933,6196946.821168706,6392392.583003813,6254042.663413163,6159616.291186389,6523260.34450051,6138818.060422508,6387215.112367274,6747502.537644791,6325478.12780721,6557504.7865060605,6337635.325549529,6497333.875609282,6282429.704720246,6365453.071533158,6189682.993396586,6483158.363195123,6384692.201855284,6616843.903448949,6237549.75614105,6273217.580595183,6172767.955551929,6133707.134480641,6246239.067926002,6551136.538233001,6133685.053296518,6142473.521591779,6407891.412499487,6500147.212541654,6346376.54743502,6089192.287889121,6307861.92948834,6319454.901759669,6406405.407046022,6501859.182113416,6230599.137777652,6438041.010240874,6419918.943506016,6376714.352766041,6449051.341758907,6450248.625337023,6430345.1452314425,6453389.442937997,6268140.273474155,6523547.6171160545,6373558.567418095,6332491.739592548,6403166.082272931,6357553.564191757,6294259.830117634,6514822.199590579,6327983.831892498,6374706.144315041,6348200.993645534,6285051.201544905,6404794.6398343,6361803.985742066,6451753.196307017,6293623.34508438,6339980.164633599,6296054.828771131,6345743.700039871,6272202.411743349,6393489.184417772,6508757.901272874,6461416.006017545,6265497.058439309,6397073.146172991,6364129.006733438,6472134.101885546,6371763.55739124,6234550.229025338
76,6218577.687086578,6352023.308145294,6390337.262407778,6426596.349782266,6411376.969371647,6295553.6091879625,6219786.447495468,6262696.330150895,6272376.261428406,6404962.875221502,6267578.7089913525,6343012.448563455,6317061.398830058,6551768.064350169,6199700.121486933,6314356.513649387,6314921.196530317,6137083.325076446,6413367.122285936,6150171.7876456445,6136792.533417199,6075489.665675641,6385525.938099001,6199473.004800017,6178903.632866884,6385110.732466809,6405931.260105201,6468486.575722848,6254242.13343256,6196634.063081139,6394459.041949172,6251892.62386404,6159578.536601058,6522547.844704938,6136782.929874402,6386089.054229657,6747345.375989452,6326716.140369787,6556825.0347039215,6339879.577844515,6496976.516115814,6282031.328973807,6363047.577371088,6190410.525565927,6483606.116110882,6386148.433552036,6615633.634390162,6238859.95579271,6272140.572575068,6172391.335636865,6133501.945266589,6248224.07061859,6553718.1785205575,6131390.112851957,6142275.158507873,6407997.990760098,6499077.581468698,6346536.801389805,6087527.224374885,6309055.858916182,6317532.579731234,6405373.689676938,6499815.030990525,6228276.971704693,6436522.739665906,6418725.089699757,6375409.1366787525,6449542.6154191755,6449068.481679637,6430024.234968419,6454279.587684964,6270014.974101373,6522074.822295014,6372575.275436683,6332990.805234422,6404887.802658954,6357009.845281733,6294195.585939789,6516580.315237243,6325960.120958099,6374274.256366761,6345745.581071122,6284561.329743303,6404735.985336814,6361651.404177288,6451566.563094795,6292727.256507643,6341369.507344415,6295115.086539007,6344125.821554158,6273411.807667825,6394434.885942617,6507003.878775639,6460277.503553379,6267855.636841511,6395089.772066172,6363368.615798023,6468309.925794808,6373497.185858119,6233178.271676371
77,6219627.88888644,6351626.892747163,6389687.350771677,6426318.46766633,6409200.6396077,6294878.606465942,6221980.648485075,6260722.842331672,6271809.983482248,6404466.553787902,6268530.323867772,6344475.077630701,6316849.657398798,6550235.601264117,6198782.507333537,6314952.000248786,6313989.941865848,6136779.097992937,6414357.498202102,6148511.049575183,6134779.978086247,6075406.557171589,6383690.534063117,6201578.344510646,6176934.11129085,6385128.872595309,6402951.555576601,6468683.8969593365,6255114.370093299,6196817.086778415,6393565.475338475,6250112.108095251,6158844.802234493,6520807.15651581,6135756.727411444,6383876.109047258,6743956.125420757,6328360.25956901,6555190.952348647,6339652.361957258,6498111.561886861,6282623.031843523,6365014.768146888,6187587.193246348,6483239.105383564,6386053.795810836,6618373.678957198,6237811.31594683,6270190.317629849,6171084.21363948,6135462.6333153155,6246440.691446573,6551889.175441491,6130629.393957017,6141392.067417505,6406059.967581971,6500071.795418382,6347694.119158739,6087602.381172925,6307064.197121257,6317091.460491426,6406124.086704468,6499483.232690083,6227986.858379072,6434284.953254962,6418426.949016027,6376670.850534441,6450698.630480275,6450616.892284906,6430167.260623917,6452414.979937848,6268215.389092358,6522113.523991658,6373524.571397109,6332123.409655144,6406753.76592688,6356177.259751117,6295354.667481477,6515976.490311166,6327857.250190999,6372342.404763088,6340790.979029893,6283507.047616068,6405224.736405592,6360356.311909505,6450625.649335855,6291108.092474113,6342186.356869674,6294876.371091413,6344558.885056538,6272715.549232921,6393481.374011468,6507561.826859682,6459652.440590917,6267415.438116122,6396026.548360759,6362249.41492643,6466980.289834028,6373638.446750462,6231968.214755093
78,6220095.110247283,6352800.010277631,6390648.661575039,6425329.466596749,6409064.617227053,6294247.997584111,6224657.072345894,6261828.46704877,6267715.807855625,6404200.25751617,6266528.297281541,6340702.106887946,6316912.796328682,6544450.643747667,6197744.040355205,6313539.789252107,6315085.459642991,6136282.856889562,6413019.636628673,6149900.498404552,6134374.816036398,6075710.55396191,6382581.608010656,6200793.014022775,6178723.52657355,6383871.347385558,6401107.818296216,6466657.526169545,6254401.302955204,6197464.13473771,6392024.0574794905,6250083.920860168,6158178.726063419,6517480.426718032,6138171.076070445,6382653.229194843,6742881.084719818,6329775.491009172,6557524.153030609,6338312.983870343,6500160.426425135,6282738.174974887,6364010.164674589,6186888.087044787,6482697.176607867,6386837.621838385,6619799.903903639,6237196.5005333815,6265338.130357037,6170994.509904571,6135030.465248243,6248496.094907977,6552521.100900794,6128556.814736033,6142262.696761573,6405647.895318678,6498907.812015822,6346982.739796257,6088700.256117959,6307328.288384197,6318029.669043716,6408735.791564712,6497813.018102173,6227913.514267038,6435580.292371073,6418490.089735688,6374485.16606108,6448942.024415482,6449614.277286515,6430861.89136077,6450679.558196222,6265179.027165477,6521985.975683985,6375198.631626282,6334182.267552736,6405390.418103804,6355846.41922128,6294865.707098587,6513066.623750852,6330359.156142393,6373905.980599588,6340514.111089114,6283389.905920589,6404577.951866647,6360739.685151517,6448903.08436733,6290991.731718641,6342534.87190959,6295014.576200517,6345812.966112834,6271478.766200421,6394507.280176448,6506296.942707168,6460667.795129761,6267779.823281532,6394391.570967191,6360661.67043047,6463717.318977926,6373745.67736942,6231626.954949346
79,6220808.891627684,6352169.531031896,6391267.227008086,6422815.764282781,6408965.853930457,6293828.632066225,6224205.168587327,6259501.802711599,6264933.594640173,6402493.780425574,6264622.023288659,6340096.167430265,6318360.532119881,6540844.671887797,6199312.138942678,6310283.448690235,6313362.579683567,6133622.287981484,6413870.1604666095,6150019.124994627,6135545.725904098,6074055.790018608,6382011.1177618895,6199281.439207057,6178222.711286425,6381857.999536019,6401133.12614029,6468501.210043265,6254748.8910171185,6196673.852749443,6392332.847457038,6249010.05713735,6159259.316648887,6519956.814673669,6139632.989484832,6380662.38513289,6740495.743857816,6329982.750459515,6556579.111779057,6335847.49924374,6499662.325975647,6281273.22885732,6362019.424812196,6187254.291372398,6481364.098278412,6385361.460058043,6617933.739292711,6233425.892031429,6266836.411209927,6171941.754084215,6133368.633055237,6248165.052874264,6551190.838521555,6126615.20938061,6141743.453755936,6403966.176986434,6498476.206146547,6344670.8904484715,6090680.4091472905,6308858.45376834,6316621.015567457,6408379.180176112,6498149.14861645,6226998.674643108,6434199.0070341155,6416458.715762035,6372872.651159835,6449365.619499583,6446743.304821812,6429990.6648968365,6450162.758693973,6265463.820265252,6522453.235019366,6375410.76848172,6333649.241307536,6402911.892616812,6356797.006923238,6295967.83661136,6513831.184459095,6330689.361833734,6373607.787595118,6340400.545789914,6283393.8418327775,6403639.0545358565,6362324.4841303695,6451237.629771666,6290051.640696531,6342136.563783817,6293329.033692688,6345800.686020121,6269711.75777991,6394840.48819447,6505501.412186904,6457593.04043095,6268954.813868148,6394343.492724927,6362365.864660293,6462755.639722924,6373323.057982162,6230092.39242333
80,6218903.114849933,6351422.177748251,6388023.02542433,6420034.791262156,6408615.902366853,6291762.339639836,6223916.800020089,6257976.7926975265,6266423.555166649,6401189.148894781,6264567.193550529,6337088.13834721,6318757.689696687,6539941.5950109605,6200491.6044343095,6308927.582037404,6312161.849383722,6134315.242496763,6416957.766587611,6148112.138213714,6135633.098742064,6071128.924880869,6379870.635910707,6201407.790014077,6176017.076922811,6379166.522925118,6398060.570252247,6466447.203359792,6250765.280896866,6193780.678367471,6389227.452071016,6247087.6858390905,6159988.764062521,6518001.089706218,6137565.469910378,6378674.263161025,6737544.291457003,6327502.403643291,6557976.947517768,6335957.180101095,6502002.509528903,6282327.80932802,6361574.664735956,6183861.6798263565,6478988.854319985,6385840.343958474,6615533.098617867,6230822.364122365,6264940.178179514,6169273.066807235,6133682.832400672,6248599.871752026,6550437.802162212,6127146.248431983,6140845.046740031,6403175.280317279,6498564.098174646,6344476.112967042,6090909.093662974,6310234.963341301,6312903.952751184,6405659.815725967,6498033.161984182,6229172.581091649,6435417.589477804,6415162.574852528,6373268.463735265,6446641.137289381,6447430.467023507,6429636.9596401015,6446940.0227314755,6262535.228056822,6523520.026410598,6374982.43433271,6332399.150293716,6400034.197381977,6358734.646993265,6295338.725866167,6510667.46661465,6329303.048402582,6372731.644445727,6341056.233674174,6282268.466113529,6404694.547683304,6360150.932653833,6452070.571091469,6290142.3560196655,6341185.244946331,6296637.87459329,6345489.028816778,6267496.615408333,6391797.212418193,6508027.879382322,6455144.662260717,6268799.6490887785,6396386.554116024,6361196.442877151,6464563.250728918,6372008.748079109,6228126.654414855
81,6218817.329488028,6350418.988073098,6386045.933756653,6419211.694419171,6406950.041495336,6292360.470121857,6223197.474645168,6258096.05865779,6267378.5668203635,6400381.446000781,6265512.466395078,6334849.821379925,6318573.451707084,6541043.749465532,6199332.270119617,6310969.43126604,6313901.855518494,6133296.655258581,6413664.366557662,6147590.295526359,6133655.136599494,6071167.284264868,6377377.093757323,6201173.142195774,6176028.769048205,6378734.444473926,6396645.328723228,6466102.664212326,6248641.062101903,6194093.642942457,6388591.30538322,6244833.413699029,6161101.458510046,6517514.284593867,6138562.684367976,6376829.995316046,6737424.070359138,6326637.556099826,6557144.603672311,6334219.712351877,6503148.8380768765,6282117.556370048,6361161.904110422,6182952.7202471355,6477424.426379807,6383848.074770745,6615368.578814849,6231559.437490005,6263155.60930459,6169509.361745218,6131970.658917559,6245954.889487073,6548816.968902312,6126684.895994608,6142368.264868375,6403054.510773704,6496783.469245896,6345410.530680905,6090328.358573405,6309688.1634105155,6312825.991123389,6405882.250522895,6497658.987129914,6230656.286400866,6435578.999500077,6413778.0256945435,6371985.38464689,6446419.580044646,6447099.744221162,6430440.0496658785,6444900.991811088,6260901.06704862,6523113.518124059,6373850.162247257,6333272.876858569,6399379.579893298,6356878.945359469,6294836.867339312,6511202.994796464,6329907.78577777,6372578.512063678,6340301.279482709,6281733.607650279,6401618.976761959,6360238.813913807,6451007.405111065,6291585.202022113,6339573.002111364,6299590.814822879,6345839.039678279,6268802.600212811,6391983.148673211,6507629.2221018765,6454069.085986827,6266971.744054958,6396396.747398319,6359374.46565396,6466131.603312899,6371264.003067616,6229546.045673937
82,6219671.225864742,6349035.495616615,6387339.376611175,6418495.595969211,6406633.054683708,6291673.118272099,6224743.500102732,6259334.159815444,6266652.40189345,6401494.801165968,6264116.87458309,6335476.741332061,6319436.277683707,6540951.529255379,6198837.595842215,6310740.768015674,6315628.787810652,6133073.190582879,6414664.684464357,6146314.021052612,6130813.372973778,6070702.399905829,6377657.16992124,6199991.946748239,6176959.95657732,6376515.099708963,6397646.93410548,6464435.7593021635,6248311.875886089,6192934.842337824,6387428.095120324,6246281.189734186,6161622.165324651,6516579.704270031,6135797.470149787,6375980.630372216,6735901.801556505,6327444.019263737,6558089.658683759,6333070.729421245,6502182.998813085,6282445.687377479,6360330.751977883,6182671.815877909,6476379.68867588,6382819.662371829,6616201.691092923,6233929.844517918,6266274.228817435,6171151.281354681,6131192.649281326,6245243.439670106,6548507.884276945,6125360.91244511,6142841.925523264,6402949.472465414,6498181.312058002,6345791.883040691,6091273.872854519,6311547.686861494,6311514.436675438,6401959.786458313,6499590.347526453,6230428.3674966395,6435852.801187504,6414435.100574046,6370229.53600879,6445948.204001574,6448751.122357685,6431349.10349229,6446706.165829174,6260148.622191353,6522040.476326799,6374556.749142211,6335177.024938049,6399062.701551475,6357149.064680405,6294295.830273944,6511588.502956877,6329163.321410086,6374240.418576425,6339232.880654426,6281851.9825588185,6400880.693159004,6359893.922426897,6450533.04991638,6293774.518368411,6337902.673809199,6300652.726874577,6347121.676701399,6268679.71462111,6392289.932557644,6505236.741441327,6453503.577346864,6267623.596340545,6397977.713325243,6356026.408546087,6465998.989559363,6369629.559188568,6230089.837743266
83,6220435.489140689,6348182.221184814,6385394.783697787,6418514.56874376,6407700.094402047,6291965.012821714,6223432.368619721,6260201.315429183,6267705.678278262,6400191.254382508,6263512.26736308,6334865.166823709,6316790.28736252,6544111.4152437225,6198509.192561582,6310952.948732462,6315051.515718273,6131676.49484673,6415646.128440833,6145624.714820384,6128677.577463716,6068789.213372228,6377323.7902314775,6199578.274265016,6177618.628571727,6374843.8587450925,6395989.802135572,6463976.841988426,6248681.031520637,6194406.3161566155,6387458.562538402,6244220.819524189,6163541.935632929,6516029.401730044,6133912.6463015545,6375183.877479985,6735731.59852287,6326535.751734385,6552830.751685761,6330836.240524268,6502526.299396475,6281834.906489234,6358427.863935045,6183933.028295506,6475467.142916018,6382464.565958455,6613819.813610206,6232941.460006589,6264573.545960611,6170634.814607502,6130561.6877342705,6245210.28742456,6547928.278426999,6126013.737893586,6140262.238440774,6402261.029402577,6498546.436628681,6346002.732158521,6094119.957386598,6308850.978595281,6310075.66183273,6401348.986892251,6500782.652685612,6228718.772040941,6435259.103158367,6412707.740914022,6370209.369084641,6446137.175463738,6448868.435617608,6429106.412393057,6445637.460381307,6262093.211173706,6521503.48400243,6375042.410561239,6335764.230179452,6396257.06139182,6360372.575670263,6294804.749152128,6509117.93298699,6324465.055162057,6371598.277342366,6337192.6243502125,6281624.9799647005,6401023.6159585565,6361779.689891617,6451642.047760688,6291734.196206935,6338646.230909502,6301598.220379753,6348785.967863628,6267839.576503024,6391472.008220287,6502342.370947452,6452296.870991588,6267078.810217937,6398590.851010734,6354806.7482992485,6466607.269197604,6367860.563283624,6229092.5282623395
84,6219593.142167165,6351811.779800186,6385555.6209079595,6419579.065251233,6405341.255352684,6290613.82390952,6221058.211519995,6260370.559264865,6269773.1790608205,6399001.1999153225,6263101.034420189,6337030.95340224,6314503.875640554,6541605.353629209,6197119.698872259,6309646.6818928905,6312294.612344135,6131162.106985584,6415344.777806044,6147839.534134353,6130571.507681344,6064773.209990429,6378599.094147105,6198251.544084703,6177915.90333755,6376249.557772399,6396088.012213912,6464679.687741231,6248562.948212178,6191999.674274359,6389527.350231167,6240659.365300862,6163329.290592805,6516112.408835616,6131417.722944761,6375760.878551943,6733592.24850375,6326589.141265875,6555748.788248943,6329952.658521388,6503263.735549364,6281127.935553813,6359075.560555535,6181760.071344417,6477124.489564912,6377233.074316287,6614924.741941175,6231551.2167403065,6262863.986668406,6169232.422589036,6129718.281636504,6245008.935841644,6544237.31757272,6127691.669497205,6141559.279182842,6400068.334280254,6497960.881991567,6343940.020473751,6093234.574485161,6310366.50586535,6310133.1132887695,6404928.046352835,6500384.789921076,6228622.436343227,6435432.260496939,6411300.382624497,6368095.377558778,6445371.385058498,6450836.328363189,6430744.810019042,6445837.992058352,6261976.896056991,6518748.788718906,6372480.120114185,6334684.851628933,6396750.526140893,6360224.837183658,6292465.001552604,6509546.377780477,6321816.3683430115,6371287.575254772,6336275.420389995,6280401.280988239,6399558.471018834,6360597.126879936,6451177.056658041,6288188.110936781,6337592.82926942,6301908.211940119,6348763.583914535,6270375.5803318955,6390729.050646538,6501217.529209595,6454442.638480716,6265308.013567762,6401228.830070289,6355097.842301993,6464081.143144524,6367745.349374032,6229684.868060222
85,6219367.830597546,6350892.994277153,6384008.922596198,6418632.569429931,6401934.237605114,6289745.4800766595,6222007.1400098195,6257702.881115643,6271396.469346305,6398427.675218964,6265194.483152888,6335337.987463469,6317521.749264825,6540926.6538515445,6195175.41666602,6308687.761182066,6313227.48321487,6129735.442612349,6415155.763077589,6149263.866467455,6130626.62909815,6064417.404523611,6379772.27170577,6196329.9021058995,6176647.668225396,6374416.786475347,6396606.1967092175,6463980.483571841,6248388.672218156,6190656.230801493,6388957.499843372,6238869.768733382,6166059.793986107,6513174.759101406,6131440.605775107,6376254.509007818,6731495.047194005,6326592.252624438,6557093.577268919,6327345.2281027455,6503275.880669924,6282736.572104616,6360537.385671141,6179993.082273422,6479189.93783665,6377862.746393954,6614870.576346455,6230125.653470286,6261187.372503031,6168588.360340351,6126704.783032541,6245335.705875539,6543295.232263776,6128121.852393721,6142412.625295501,6401432.564104563,6499222.747349456,6343236.760928221,6094006.149399325,6309390.011876011,6306858.547273843,6403063.433082952,6501255.404157818,6228137.521465606,6434314.187247146,6411747.91925136,6369120.474068407,6444211.396648878,6451747.210817991,6433234.78278314,6442622.631069367,6260636.91055078,6518681.571457591,6373383.420442523,6336455.658533027,6396119.222851057,6359954.747319405,6292834.033031603,6511250.24098306,6322873.776843126,6371452.557913217,6335578.328070486,6282671.98722953,6399487.439230649,6359283.402268473,6452335.916029249,6287395.260184921,6338450.065401081,6302295.542131911,6347017.4821856525,6271020.657266959,6388947.252609777,6500841.466831418,6454195.487690806,6264705.861437142,6397629.3832837455,6354656.491135239,6463338.177688688,6365782.649232728,6229674.645173041
86,6218531.981171693,6351091.898006128,6384650.9702192005,6421375.011854067,6401019.654925263,6289388.177333308,6221133.0987009555,6256377.242593025,6272557.572567159,6396155.718957866,6264320.544588007,6336730.140421595,6320166.75493897,6543739.685567758,6196334.205393845,6308188.907173242,6312503.152924694,6129439.07200197,6420272.14199817,6148545.865130181,6131048.544343502,6062854.544992128,6378746.786724053,6196653.45612124,6174100.26731794,6373459.95557937,6394863.5188802,6465448.951176016,6248926.369415529,6190292.911723396,6387470.336339012,6237671.197416281,6164777.097510913,6515402.559395412,6132146.522724159,6376967.07339228,6731094.865862876,6327003.546561121,6555882.936433113,6326578.349407179,6504924.295248294,6281411.082407169,6359630.291239535,6181940.600030419,6477347.108117489,6376311.176243095,6615877.847011468,6229871.657179025,6259896.752002705,6168075.472598704,6125106.935898412,6245271.170731626,6544489.492760934,6128354.218481768,6140422.684613787,6400667.143321432,6497244.198007653,6341935.840327077,6094401.538987914,6308555.4850142915,6305390.589584579,6403255.344390215,6500744.524777252,6227250.484792539,6432769.684059784,6411209.129907966,6369686.363978993,6444024.472773032,6451405.1577421175,6431088.977358678,6443010.3651786465,6259345.437387681,6521591.754337214,6375422.416073983,6337980.155088693,6395440.046909912,6359214.828017451,6292680.63104053,6508805.898444486,6323080.962997438,6370088.678257106,6336537.37166632,6284493.667437967,6398765.657905367,6359599.411780066,6456135.664829759,6286385.683492022,6341704.427978678,6302964.171350199,6347090.3313195,6270934.238996942,6388243.743391202,6503533.724090232,6457249.231116379,6264748.955597327,6396408.888636407,6355703.901145672,6463336.658218829,6363495.722131512,6228504.555729265
87,6219658.620971777,6351276.22360765,6381549.649811054,6421234.364803184,6398603.490103616,6289955.089182929,6219864.187971566,6256292.115537019,6270462.216350236,6397086.477560293,6263727.319347149,6336066.347264133,6319992.202339922,6541383.062115023,6194882.166657895,6309161.166418363,6312597.000909824,6129044.672968963,6420840.178497706,6147791.3450736,6129550.726340633,6063952.05703859,6375920.0145603875,6198234.821857562,6175770.428682037,6368737.965134152,6392684.19473343,6460978.895102989,6246462.186196519,6190166.380370835,6386421.825452443,6238263.047437267,6163941.714603036,6516732.104374465,6133170.524609433,6377044.9985049125,6731300.441412784,6326893.404282322,6554785.734082455,6324698.04610524,6504315.975447893,6280626.733925532,6358500.582461233,6183261.569479439,6474614.030302567,6376260.82931306,6616331.084038146,6227332.164786874,6257356.952335444,6168627.3006349085,6124022.104782882,6243519.562378598,6542195.959146327,6127786.100270435,6138327.757431466,6401691.051343532,6497345.326363727,6344984.927166641,6094998.62404422,6308951.451985655,6307223.17291007,6404095.17118816,6500877.893445002,6229058.604791674,6433066.955696084,6411597.395781489,6367116.628492641,6445544.6980867945,6451302.564332545,6431940.878704525,6443235.64003003,6258413.620082602,6517045.570000524,6373424.658508747,6337142.442182396,6394474.683025067,6358055.78686112,6294329.000808021,6505738.784765072,6320849.580500818,6369290.935301628,6335976.721286021,6283923.068725664,6397297.669503944,6357458.5656007975,6455032.458800875,6288731.160978123,6342496.919495141,6302899.897549346,6347370.858090819,6272691.912593786,6390943.4205653835,6504719.9037004905,6454029.72392533,6266561.705983003,6395469.654600155,6354038.037057117,6462374.779880272,6364574.588697775,6228419.870117413
88,6220810.031820672,6348670.974358825,6379942.707211788,6421437.564599161,6397280.458611098,6290247.859641742,6217009.923826745,6256601.809664564,6271251.970429022,6396008.81777239,6262166.847822543,6336718.399974626,6319611.172877185,6543911.081882283,6193758.101038701,6307157.579866873,6310592.5739669595,6129090.125537792,6422411.27303176,6149391.501913866,6128848.513993544,6063860.734252989,6374085.103695183,6198360.23015079,6177129.561043319,6373797.813607592,6390646.7506683525,6459348.140711004,6246630.88967951,6189542.964629849,6386597.515190139,6241262.723899271,6164438.998601923,6519211.567334692,6133967.794662369,6376334.543020008,6729868.447090114,6325255.47521161,6556994.848196516,6322155.666832631,6504282.710800823,6280098.708791704,6357787.835927639,6184702.501820572,6475050.762887822,6377096.728625702,6615836.915639063,6224329.605660997,6257546.7439133115,6167663.228361668,6122781.060906554,6240726.975957487,6540407.69909411,6128657.988177139,6137683.592356236,6400882.208025041,6494662.748950341,6345139.529135438,6095174.714799894,6308445.850992942,6303553.141253946,6407177.1542848395,6500673.555776322,6226571.416590274,6431557.130181907,6413840.428216618,6366697.813170012,6443642.27134092,6451389.341658104,6433216.929641114,6443388.253763033,6261132.591135823,6515103.651421026,6373258.693039637,6335866.110864779,6393170.100747801,6362160.096854918,6293818.8696119245,6506049.927436954,6317942.710318566,6370956.426456377,6335541.089131541,6283656.000454162,6394320.616523568,6357036.134396011,6453697.063329853,6289075.823403683,6341831.10618923,6300084.658554229,6346995.510499753,6269168.293558989,6388645.409146301,6502642.428813364,6454864.464620491,6265300.573964977,6394995.376108738,6353780.139927266,6463411.412625503,6364791.224087847,6228118.591656201
89,6221947.827963346,6348796.235648486,6380085.855601886,6423516.560722094,6397860.21549402,6288995.205948293,6213024.732788892,6255517.774350774,6268936.371039018,6392028.746891955,6261127.313064384,6336398.571336338,6318975.889247354,6541224.312544839,6196967.315707117,6308714.620579639,6307988.43012776,6131463.177036766,6421841.377342218,6147693.9990529325,6129468.459403381,6062676.364075159,6373181.193934311,6195845.3246582085,6175193.287113052,6372133.714916227,6392990.497090842,6459883.510935755,6249543.313669473,6189884.754994562,6385544.803119602,6239959.424716417,6165616.2053645635,6518979.804977695,6131610.109714229,6377097.048116969,6729358.775816923,6321187.5462599825,6555330.419905291,6320273.66312214,6501372.904710623,6279469.120483624,6356573.584141213,6181809.654312338,6475140.342253241,6378619.029220113,6620419.421578483,6223008.69923167,6256428.192840267,6165435.751670636,6123402.174468915,6244712.197750561,6540607.603090252,6131074.450599709,6136411.780891137,6396145.43065763,6494085.541118447,6344235.828985177,6094708.639356199,6306897.881715633,6301130.793448718,6411750.572446622,6500289.988833609,6228490.487006888,6429412.075018236,6409582.341957082,6363284.27868399,6442073.931312844,6451967.979395116,6433517.84549511,6444151.574652449,6261118.458801265,6517528.55909333,6371318.52876257,6334625.185339451,6394245.453926409,6364242.500772374,6294804.582739148,6509103.013785975,6318493.816478768,6370447.21750292,6337295.14674425,6281783.905238463,6392254.497029562,6353278.568037897,6455815.249346116,6285229.619770231,6342321.652563903,6299865.270683663,6344984.086330456,6267749.874283614,6387654.956932043,6502689.874764202,6456702.860354035,6262572.57566488,6395894.469634629,6353941.8384483205,6463418.056016697,6365474.208996951,6227825.590641867
