ncomp,PRESS_score_1,PRESS_score_2,PRESS_score_3,PRESS_score_4,PRESS_score_5,PRESS_score_6,PRESS_score_7,PRESS_score_8,PRESS_score_9,PRESS_score_10,PRESS_score_11,PRESS_score_12,PRESS_score_13,PRESS_score_14,PRESS_score_15,PRESS_score_16,PRESS_score_17,PRESS_score_18,PRESS_score_19,PRESS_score_20,PRESS_score_21,PRESS_score_22,PRESS_score_23,PRESS_score_24,PRESS_score_25,PRESS_score_26,PRESS_score_27,PRESS_score_28,PRESS_score_29,PRESS_score_30,PRESS_score_31,PRESS_score_32,PRESS_score_33,PRESS_score_34,PRESS_score_35,PRESS_score_36,PRESS_score_37,PRESS_score_38,PRESS_score_39,PRESS_score_40,PRESS_score_41,PRESS_score_42,PRESS_score_43,PRESS_score_44,PRESS_score_45,PRESS_score_46,PRESS_score_47,PRESS_score_48,PRESS_score_49,PRESS_score_50,PRESS_score_51,PRESS_score_52,PRESS_score_53,PRESS_score_54,PRESS_score_55,PRESS_score_56,PRESS_score_57,PRESS_score_58,PRESS_score_59,PRESS_score_60,PRESS_score_61,PRESS_score_62,PRESS_score_63,PRESS_score_64,PRESS_score_65,PRESS_score_66,PRESS_score_67,PRESS_score_68,PRESS_score_69,PRESS_score_70,PRESS_score_71,PRESS_score_72,PRESS_score_73,PRESS_score_74,PRESS_score_75,PRESS_score_76,PRESS_score_77,PRESS_score_78,PRESS_score_79,PRESS_score_80,PRESS_score_81,PRESS_score_82,PRESS_score_83,PRESS_score_84,PRESS_score_85,PRESS_score_86,PRESS_score_87,PRESS_score_88,PRESS_score_89,PRESS_score_90,PRESS_score_91,PRESS_score_92,PRESS_score_93,PRESS_score_94,PRESS_score_95,PRESS_score_96,PRESS_score_97,PRESS_score_98,PRESS_score_99,PRESS_score_100
90,2034.6757850808167,2089.1130376929373,2070.544810935372,2086.4842450069573,2058.3659680138253,2080.826451329401,2079.4659355809545,2107.7262213712092,2076.892067558835,2113.3328398466892,2162.318532035529,2142.7750991506464,2142.494771516181,2137.2683521564613,2051.8105224607084,2106.6538746849455,2097.4167006942553,2068.5662367829386,2086.134919916904,2077.0552055160374,2057.7086293170305,2021.3655417574057,2121.9527356765134,2123.9856479680334,2072.551651639128,2054.0658302577804,2065.011798632944,2066.152150450567,2051.8464350615554,2030.6861823058468,2127.8978004032833,2110.315351487151,2024.3983871730968,2139.85917213677,1999.347390500457,2047.899675096019,2198.415439628684,2140.7694929353656,2075.602699804781,2066.823508721718,2111.9854498494165,2094.3700900032222,2069.047248545889,2026.859383889482,2131.4805107890916,2081.4684186665036,2152.4743234695434,2093.698979030754,2107.523180259836,2054.4758941733985,2054.7424267809442,2077.6044182206356,2103.153708561242,2112.322506374423,2136.013973268682,2123.0726009692635,2132.821947679259,2118.5314276188856,2039.4895704489768,2132.353703899491,2151.2406618239893,2119.676846905796,2110.365174587204,2135.3615356647647,2064.056901362731,2198.1148420427226,2083.778037823104,2228.3123904975714,2094.775212359108,2093.476727730163,2043.3099715927528,2095.102416423053,2145.2073162505217,2065.3434101809726,2075.7113574807363,2086.3667029600965,2110.8009238588143,2124.6833797801355,2192.3184728366377,2030.7893258970614,2093.96891091072,2151.140030792984,2050.1307947002533,2131.1557812483907,2056.4603796580996,2056.2566166828647,2032.0225533368048,2079.4087124865246,2035.7548699080655,2068.9168682970844,1976.8836116865748,2048.301887196033,2172.119223430598,2246.690904881743,2070.434256950842,2082.9784441265474,2061.6305104482985,2134.1071827086716,2120.1306933370697,2057.656023143986
91,2034.1741496911318,2089.1926532243842,2070.8765755648383,2086.5831115619894,2057.938161143731,2080.304428777388,2078.97984766806,2106.810198616201,2077.9115460158937,2113.974310069293,2161.363710776567,2143.7364258971247,2141.800362959374,2137.4574738412857,2052.201148998719,2106.7908029563305,2097.014973173833,2068.7859140977325,2085.419546401802,2078.1387531793107,2057.9779839223443,2021.590676665388,2122.612523566592,2122.9035347356394,2072.488531957936,2054.4051892092425,2065.531866846616,2067.5384742681726,2052.0445366990657,2031.6194666707825,2128.2750975923936,2109.258804322897,2024.8889422620164,2140.0273312158615,1998.4259644392243,2047.098682593009,2198.5947211155526,2140.7063396646336,2075.931665172067,2066.8463681531625,2111.2230797801462,2094.9866712782286,2070.2189269703326,2027.288106691291,2131.6028886516406,2081.661046967598,2152.176903808777,2093.062885923694,2108.2870282218937,2054.278827598292,2054.8069292255404,2077.2340772537805,2103.273119689255,2112.235185387218,2135.2570709081037,2122.456532386956,2132.5809888967474,2117.384845566848,2039.4593985869567,2131.6829626965923,2151.9205236171547,2119.7617009558803,2110.9359767292635,2135.2038476058988,2065.400329100975,2197.7044948657476,2084.8768117142263,2227.2829083564193,2094.3461079015005,2094.1712007849455,2042.5976849197068,2095.4481778474706,2145.610196125669,2065.3987999746423,2076.165974543148,2086.470951531977,2109.47332982457,2125.449693380425,2192.3541942290803,2030.8147577721268,2093.200868014166,2149.9032118364257,2049.4095047722085,2130.8922374070817,2056.2166509258454,2056.302993830677,2031.0246796713936,2079.2826841783562,2035.7311393056566,2068.419698823416,1978.3209202183398,2048.6126455100625,2172.2956255471954,2247.345429330218,2071.328695220367,2083.1911588334574,2061.163852574753,2133.998110890725,2119.9299021480238,2057.199258874963
92,2034.3180144080636,2088.773253047042,2070.693886343999,2086.712310381272,2057.392032456938,2080.2865738114324,2079.905818901627,2106.1276070560316,2077.209367232857,2113.4507532972666,2160.730549965537,2144.200027156592,2142.6146706787986,2138.2959339990703,2051.9932342527313,2106.5727797326836,2097.594649113722,2068.3348917131016,2086.1991016229495,2078.9590423812906,2057.399443430081,2021.3546445400543,2122.6883336753654,2122.9579929742963,2072.783998164911,2054.581908557957,2064.821136507424,2068.36997461034,2051.912262827916,2032.0433965830875,2127.9493406839447,2108.7343437196246,2025.494302419057,2138.1584212720227,1998.5588358509585,2047.6894988041172,2197.7141190664543,2140.9288417874145,2074.869413303681,2065.9283274197087,2110.7391279642943,2094.958608851882,2069.2176947933986,2027.2503093240844,2131.7613372230817,2081.249548199701,2152.699176005337,2092.5280406610577,2107.567158099766,2054.858762523124,2052.8896470444806,2076.2011468402475,2103.807132974688,2112.9538840380123,2133.966654867142,2122.354145266596,2131.9273869738495,2115.8591096759205,2040.0243763830608,2130.6787307237746,2152.167572653818,2120.350540787143,2110.462955171532,2135.294641879313,2065.5586127712318,2197.538958129304,2085.075825695367,2227.2033548300196,2093.7231469766425,2094.3973433776086,2042.095056397076,2095.3196128051304,2145.0512891329645,2065.6788661803007,2076.095144693256,2088.0965696142794,2109.1600305057755,2125.054679922516,2193.1099869530785,2030.7207234310304,2093.7603750493163,2150.552238922401,2049.365458479402,2130.8893907946594,2056.6298307565025,2056.451492889522,2030.7304947624443,2079.064293184769,2036.1652551198335,2067.6817115781773,1978.0379672416254,2048.8656041855406,2171.189151618445,2248.0011724388633,2071.0430830016576,2082.4541634818715,2060.945824480653,2132.7862377138063,2119.9376465010973,2057.0033692750367
93,2033.9330620667197,2087.8411808845694,2070.0389418893064,2086.7526312266023,2058.004012733377,2079.6591890778404,2079.8785670014286,2105.9345132561903,2077.711143629511,2113.576369138354,2159.775243464488,2143.1441280599474,2143.412953525599,2138.1703636201964,2052.317781247833,2107.0775984232787,2097.7832926392357,2068.7374794747793,2086.049569317257,2078.383653508912,2057.330630317439,2022.6339908340917,2122.768241197825,2123.214390559396,2073.258841943048,2053.84146086237,2064.915942292736,2068.196165593648,2051.4973897384457,2031.1808465124213,2128.2022257242675,2108.7438465903792,2025.277223040579,2137.6955544576526,1999.0456509869068,2047.9669421346216,2197.847472627606,2140.755750488902,2073.8798974752794,2065.170838914514,2111.094324186674,2094.912323911648,2069.0707959570937,2026.9287362189848,2130.2717572458314,2080.9716318010783,2153.157952151596,2091.968665477701,2107.4379977333842,2054.934419346364,2052.7200178601292,2074.77510902486,2104.641711715928,2113.8337996547507,2134.5267970775117,2122.848799601692,2132.0220930452306,2115.9050016757765,2039.8550191136612,2130.6460269658196,2152.2874768207685,2120.6056353662425,2109.5482589748012,2135.9295990431337,2065.7533159164173,2197.613951650837,2085.018318406448,2227.625223691744,2093.590016347989,2094.6121997592068,2042.2136756414463,2095.0861682106033,2144.375036961799,2065.695216051897,2075.5221309952967,2088.394344619386,2109.257611970966,2124.7092169612793,2192.692996298511,2030.6265025140115,2093.6337229227547,2150.315973121884,2049.5792048509297,2130.660491092648,2056.75274923849,2056.6615567918966,2031.3723306100756,2078.6490494998498,2035.480822797762,2067.3885579694024,1978.0780023036857,2048.363759880058,2171.6880196979464,2248.2207410125034,2071.4994487969957,2082.2552046100814,2060.655633380019,2133.116325116165,2120.008025251135,2056.5247318745123
94,2034.6099091528408,2088.1273424984333,2069.895179727558,2086.907432369011,2058.1063339554053,2079.7114780621287,2080.0393739878728,2105.425975136268,2077.893866913486,2113.240801352951,2159.7111641756474,2143.0381473590833,2142.919106730909,2137.9725164757933,2052.56572602524,2107.9863780761534,2097.95498462287,2068.682539742495,2085.1694288205676,2078.228370316559,2057.496574878906,2023.2325784192403,2123.1983409814684,2123.4834819813077,2073.850029228701,2054.0414276860283,2065.401056910638,2067.885784862234,2051.5427630905856,2030.9301585192966,2128.396989280458,2109.771760524943,2025.617502806411,2138.1903564031254,1999.8806129129434,2047.9637260138113,2198.294820716269,2140.698256045356,2073.6255634203185,2064.7450031050043,2110.7783839431413,2094.8906491114903,2069.4545752956697,2027.014538457881,2130.460890400377,2081.6071820972984,2153.3699991654757,2092.089930772375,2108.4197975696216,2055.2231791642153,2052.9810239733224,2074.7821558007545,2105.0861624208933,2114.288390497326,2135.3712692683957,2122.9583250316164,2132.160948530286,2115.3425038447044,2040.5133366698237,2130.6007892630614,2152.5597387346816,2120.7826923972334,2109.6941039982357,2136.185016859874,2065.4222466406086,2197.569123721466,2085.2867457828647,2227.876179077986,2093.497810236194,2094.3837757196156,2042.5886650460493,2095.2521252087486,2143.8248346551823,2065.5244476930357,2075.1986615974265,2088.1724814598765,2109.2247339572377,2125.13586671018,2192.847206154909,2030.4049729096214,2093.494522820745,2150.2271498942364,2048.5934463008302,2130.4915857539545,2057.094020077254,2056.1027240364333,2031.1813476698107,2078.9807616713597,2035.425585845892,2067.7974282837004,1977.4197113331493,2048.607852922536,2171.028921562842,2247.047000671184,2071.383163070623,2083.8447431998984,2060.486358358023,2133.4870997509743,2119.6994842150702,2057.0791370960023
95,2034.6441805902132,2087.9713781805594,2070.226736482132,2087.0760644389375,2058.0736134101962,2079.332950756004,2079.879181078808,2105.6681650788255,2077.8566830165623,2113.364884293895,2159.4592866503826,2143.2927253698526,2142.911278071819,2138.3949185560323,2052.0141471555244,2107.1278764659983,2097.830719048651,2068.238068552203,2084.588932960095,2077.714514631124,2057.4468477281257,2022.9525503491084,2123.416888780924,2124.0165681327635,2074.210190684222,2053.2963827270905,2065.3643724405683,2067.9815292739418,2050.6312258227936,2031.5994285660881,2128.189634939882,2109.2655379522985,2025.2147498267732,2137.7737294984145,1999.2548156715422,2047.7037524423408,2197.21471471907,2140.259113425508,2073.331295691852,2065.7253600312665,2110.047113017771,2095.1960264452955,2069.445045419976,2027.4203300397057,2130.6553498695675,2081.765698107585,2152.750668046207,2092.3638229747057,2108.0130821694574,2054.60213396362,2053.9300390823432,2074.76227109515,2105.358815363424,2114.5972934498805,2135.453729623126,2122.3338223786527,2132.4601207616124,2116.2170412421888,2039.8864727371379,2130.705334320117,2152.7305378333263,2120.161429991156,2109.877585520172,2136.7636678553536,2065.1813911913364,2198.0965638198604,2084.875801091611,2227.5225601639877,2093.580790822771,2094.397844102764,2042.1150268532283,2095.468962232085,2144.1275117634896,2065.703653725248,2074.9240306861057,2088.7576884869836,2108.4053866169716,2125.378502889058,2193.0213971109274,2030.602523307109,2092.754086660984,2150.569414067926,2048.9847888828417,2130.739282928833,2056.3497386530134,2055.4869718331083,2031.2600841424137,2078.4995729879747,2034.6938758892725,2067.8509334837527,1978.098751338998,2048.076327306959,2171.214198447673,2247.79585245657,2071.2537013962374,2083.938330246074,2059.755931354347,2132.9845272828593,2120.0768762708035,2056.9561067509094
96,2034.1251813400156,2088.36491213453,2070.342141171646,2087.0321245657833,2057.880656961004,2079.3454574844286,2079.872111520402,2105.7909580195815,2077.379546885678,2113.1247401161827,2159.0564484692604,2142.8810591078454,2143.1996799776025,2138.576377699918,2051.8087958868523,2107.2939883304043,2097.3983652917805,2068.2745527542,2084.9550405014033,2077.9349169497245,2056.875807176314,2021.9925540539134,2123.9883587637714,2124.307977280765,2073.6666705693024,2052.8131785398514,2064.6196645121026,2067.6996763493325,2050.1296291642866,2030.9824236825339,2128.116241786122,2108.4111317336647,2024.7237248078382,2137.094502623775,1999.0091271099266,2047.7938608097438,2196.8695744909437,2141.055994572379,2073.2542431168567,2065.020542986859,2110.612999685143,2094.716069889755,2069.6786039577546,2027.32451730477,2130.889588553101,2081.217805283919,2152.428080501084,2092.908018576113,2107.302984242363,2054.61012974401,2054.235853119742,2074.374917160237,2105.268701067718,2113.854124894646,2135.331598244262,2122.302408543329,2131.5500603648757,2115.936986948332,2039.8846118705417,2130.518417269979,2152.5525201768746,2119.5506597899175,2108.917788350679,2136.618211638559,2063.9021435597415,2197.687737060235,2085.5548632092823,2228.1021542803414,2093.45921401819,2094.279195311854,2042.5795214689035,2095.7351536425995,2143.9050186450017,2066.1269224807897,2075.0623376858152,2088.8750528315686,2108.1740999487456,2125.5590042492104,2193.1267276526123,2030.0141124196984,2092.7208587115138,2150.4024214870933,2047.8778183390689,2130.83681671947,2056.322937188395,2054.517210234406,2031.545531972919,2078.088646750797,2034.9178645932502,2067.791392396278,1977.3598170973305,2048.14961574718,2171.802669902308,2246.787691955285,2070.5983379640174,2083.618433100175,2058.905756948774,2132.785457882248,2120.9274541391064,2056.3396489305633
97,2034.3875524866246,2088.093336649301,2070.28326905461,2087.163126599677,2058.1056622977353,2079.517406034992,2079.5160949527644,2105.195407064319,2077.4260199890364,2113.048142572576,2158.7771307122807,2142.84724908693,2143.22351262415,2138.064015716651,2051.769215193807,2107.174529316717,2096.8969108159044,2067.6333157389063,2084.2399625131866,2077.673368062041,2057.0545328603557,2021.7466513485301,2123.5835682308634,2124.3084766249253,2073.3321265072473,2052.9732106465444,2065.0903765062576,2067.4695898702926,2049.955530739342,2030.8021136371235,2127.6289684062754,2108.475559100555,2024.6424540572696,2136.564156327262,1998.9943574781848,2048.0260019536754,2196.5474136236353,2140.927167467885,2073.4684073358158,2064.8649347858673,2109.6495468972125,2094.5473939007557,2069.190436651349,2026.2983354228477,2130.987845745767,2081.131490211264,2152.4304014265135,2092.755517636361,2107.6618470941326,2054.0595231760726,2054.479006520966,2073.7101960613704,2105.7195437538903,2113.8768981061057,2134.6782151207863,2122.3531237990455,2131.4495548562973,2115.7419420928554,2039.5578860956975,2130.667813880934,2151.9129133799256,2119.890391998377,2108.178406770156,2135.6915527163956,2063.794738925951,2197.3897424883844,2085.5576447933568,2227.9138340016825,2093.3986689831404,2094.1248849671792,2042.8381538095805,2095.8044348018193,2143.3422522321025,2066.1497029405773,2074.674320530411,2088.4332716077834,2107.942826630244,2125.0051711518536,2193.214070716633,2029.8972819935773,2092.2290497027934,2150.2137077667567,2047.5209512854954,2130.750504528472,2055.964268786932,2054.591428940861,2031.6656058612205,2078.221282809887,2034.9669216542054,2067.83834875217,1976.9149616621494,2048.4085174193947,2172.1675081722774,2246.6194439645483,2070.3105582839457,2083.947188284184,2058.93136442728,2132.706802135591,2120.4294119511524,2056.5202086790473
98,2034.150612706846,2087.4478645945865,2070.222200667169,2087.3027297973013,2057.4625970354273,2078.8421651414155,2079.0741969149053,2104.485567176229,2077.2903867679834,2113.0262711292467,2158.2383010352914,2142.5069223012742,2143.1653976788702,2137.284191482786,2051.5072835749643,2106.8993873159993,2096.546272394471,2067.7816625895525,2083.7802627373285,2076.538173523278,2056.727776380787,2021.7265904132773,2123.9939912562068,2124.474970657173,2072.857764456673,2052.547628647856,2064.972378111206,2067.856130243458,2049.6227214602277,2030.4815703559366,2126.497161021678,2107.899529480238,2024.3337022356159,2136.0600338135105,1998.862687799604,2048.191462157457,2196.205514048206,2140.217476857411,2073.4104457087687,2064.6328019711427,2109.4846657809226,2094.4641305796963,2069.1593309876644,2026.117165335508,2130.992830068251,2080.825278886299,2152.6087897910684,2091.993875940425,2107.7396326223247,2054.02952707764,2054.5037274897554,2073.171319218589,2105.950563114137,2114.0898342635624,2134.257754765181,2121.7073587187842,2131.814218012559,2115.4554608648596,2038.4828152864497,2130.256869715798,2152.0050247515946,2119.3954736417377,2108.0344074971345,2135.4036425357253,2063.0376751929152,2197.0918994243,2085.930078848919,2227.337346219963,2093.0854013955445,2093.304449973472,2042.497394416579,2095.5794497584884,2142.9717409435652,2065.9014761198187,2073.999161985198,2088.225290625781,2107.4629299954113,2124.9951579356875,2193.452673086215,2030.069366475078,2091.9863208363076,2149.9727380848026,2047.2234670496462,2131.050749439505,2055.5380842727354,2054.273208027781,2031.3269850076194,2078.1054059308794,2034.9319688817498,2067.465065860617,1976.481769176421,2048.1693595211145,2171.398080548968,2245.888547819356,2070.1715856572414,2083.198804608698,2058.884589198624,2132.694607542928,2120.22169166315,2055.9523373303373
99,2033.599427628772,2087.7269678119715,2069.751512184852,2086.65900536656,2057.4101680025437,2079.136966240743,2078.223295964646,2104.5893503262314,2077.75892447052,2112.5971191710687,2157.837683305526,2142.156560315321,2142.9892943635155,2137.6522835323804,2051.486555451966,2106.706980646275,2096.4374351659612,2068.005006780065,2083.2702734722425,2076.4054729246527,2057.050036198899,2021.9193018110718,2123.986420668658,2124.7006409803944,2073.193257048868,2052.451757466957,2065.335182842555,2067.9744087117206,2049.2877423577693,2030.493004574824,2126.5199772283136,2107.3362649098126,2024.4563836820441,2135.3119029321197,1998.6368179084488,2047.7334859921955,2195.7821119640766,2140.381952065626,2073.4173001836944,2064.6611441802297,2108.970757130509,2094.2039046571226,2068.6317421863764,2025.790180832988,2130.6877458095696,2080.388368668806,2152.6085522184303,2091.6070310371147,2107.4735446500454,2053.87698436962,2054.235260906747,2073.483080008984,2105.721467620192,2113.5384795110895,2134.5754304812567,2121.55134964313,2131.009636738435,2114.5708193175296,2038.2003989550976,2130.240889609887,2152.232872632517,2119.0282102349247,2108.601869250368,2135.3900130515203,2063.048516819653,2196.923200792783,2085.590751246392,2227.0940673034593,2093.015828717441,2092.8837516274325,2042.491555612314,2094.733744479673,2142.6797182492055,2065.449941355871,2073.8186495634905,2088.2960707243756,2106.430385289565,2125.4468556472893,2193.626309756519,2029.7779366547772,2091.759642502849,2150.182466560661,2047.1774123316698,2130.3544282102957,2055.577467784915,2054.1305425564183,2031.2472060392392,2077.889369509456,2034.3133798855442,2067.572506441643,1976.275960416467,2047.847905621452,2171.481503738921,2244.966027234567,2070.2691746016108,2082.768594192198,2058.71572663308,2132.4765942439944,2119.7816817297853,2055.76433579356
100,2033.5492465159737,2087.030252872212,2069.621439761514,2086.390605452163,2057.355343757659,2078.904613788597,2077.091805962469,2104.00443705303,2077.2219733276343,2112.2762003982443,2156.830836790948,2142.2873101991117,2142.4880819924547,2137.346741394922,2051.174942942719,2106.33721814708,2095.9648597476435,2066.867164148251,2083.0596638573543,2075.8889879410144,2056.959731475905,2021.9845181586772,2123.9947088163417,2124.714938512353,2073.0110919353433,2052.134500185166,2065.3111388217967,2067.9216074716173,2049.457307873956,2029.651934138407,2125.271824037593,2106.91274972065,2024.444645772571,2134.3904680938067,1997.96097818596,2047.3110646328423,2195.7789624732804,2140.0012093798277,2074.0342493498665,2064.5031349695605,2108.4140596775746,2094.391324529531,2068.4061306456033,2025.5644782136092,2130.372739357059,2080.07310721851,2151.8839047368247,2091.3751924701683,2106.848010379848,2053.145306810536,2054.4662097287883,2073.5175146513957,2105.542958994385,2113.6516544606275,2134.092849372547,2120.1943880974486,2130.510281441815,2115.013340466538,2037.704036984941,2129.7821938469856,2151.351879512112,2118.0915532737604,2107.850927219894,2134.7454204549176,2063.0689022390197,2196.578519518677,2085.363328004786,2226.4260695209005,2092.8028708093116,2092.7850765221383,2042.3606702600507,2094.1672796261028,2142.08965953462,2065.5628095212205,2073.19364151032,2087.699657076638,2106.1272930872374,2125.0305599119665,2193.5155255053305,2029.5667545983517,2091.9015536345105,2149.920705488895,2046.8838085430234,2130.2844426895826,2054.7826292499217,2054.3614526436086,2031.2054125918012,2076.9247487147486,2033.3989349206936,2067.5549976872385,1976.5865047764282,2047.541413975882,2171.261400398261,2244.4277593794104,2068.93616147172,2083.3196723026394,2058.577188486335,2132.350152977472,2119.619667121454,2055.1873034654514
101,2033.4332775802964,2086.3204264967326,2068.984539244331,2086.1645211552377,2056.7923768491473,2079.1344549367404,2076.49708270868,2103.4349618756605,2076.3889652588405,2110.889119814872,2156.5691399990674,2142.136831497145,2141.7426716818445,2136.991741625535,2051.4766103251714,2105.8738034809644,2094.9076524543025,2066.5527369082165,2082.355274608967,2075.2981643319176,2056.7209631179985,2021.7276893903977,2123.501209000157,2123.862499195604,2072.336934975922,2051.5949962351065,2064.669467202812,2067.1240703785797,2048.923044283322,2029.364594200755,2124.1503575491442,2106.5159381095596,2023.6095560290546,2133.473027553781,1998.2122446360875,2047.1424869258844,2195.2554945650954,2139.7212856155907,2073.5470359844485,2063.7131191783315,2107.5680923786595,2093.660525194462,2068.036493547582,2024.8765169891246,2129.88319620983,2079.2302011567153,2150.602300605278,2090.17207647178,2106.20393878929,2052.8907756266044,2054.2005565439786,2073.3023094475566,2105.32669336294,2112.3179820098126,2134.0106008605535,2119.6170353174066,2129.7823993253814,2114.8581644046317,2037.459049697878,2128.613812719792,2150.8601598718446,2116.9650966343565,2106.4994459239183,2134.8586793115182,2063.1066494260285,2195.861445563527,2084.0901933014757,2226.481423513971,2091.7890372580505,2091.9415493324086,2042.163267926037,2093.196723071446,2142.159618725636,2065.3842133839926,2072.0514613484556,2087.226235853072,2105.644591279067,2124.9170751339,2192.69300649004,2029.1829821491692,2091.3855381149074,2149.879464214404,2044.948130546462,2129.6464522460656,2053.903472176775,2053.7153080695325,2030.3291630816868,2076.496364287152,2032.8420849883923,2067.0191321175607,1975.9720223945135,2046.931389746491,2170.127210878195,2242.9779552404098,2068.6132627684274,2082.8801450183696,2058.124299856486,2131.7505926454037,2119.3896635388637,2054.74328071294
102,2033.6074994151902,2086.2353665038186,2068.996186076801,2086.469191197475,2057.0039473859306,2078.85320559915,2075.6151407935035,2103.3226763220746,2076.3216039660956,2110.9254214801194,2156.701948114884,2142.1683444420405,2141.860978923595,2136.888003325893,2051.002013481894,2106.1773784808197,2094.450496386792,2066.5243706336037,2082.3414298040866,2075.081467099595,2055.73208015745,2021.934117731592,2122.958683495977,2123.8500466273936,2072.3025260194527,2051.606649560677,2064.6660376312984,2067.0175910777025,2048.722120820274,2029.1849327335299,2123.3191556931265,2106.1434210518505,2023.174874737562,2133.144650210864,1998.0048613833817,2047.3196042056193,2195.195727972847,2139.296324652527,2073.24886373986,2063.4525368087307,2107.1913724478172,2094.1424963571285,2067.8403573858195,2024.989508338972,2129.5570256327765,2079.2511722596637,2150.201359219564,2089.9090893325547,2106.2259037004796,2052.00952320971,2054.137846646684,2073.270567626767,2105.0842866625208,2111.7580055430767,2133.531562119492,2119.388761949107,2130.1124234045615,2114.6528149677342,2037.3807236095768,2128.417568405833,2150.816382096173,2116.873488929232,2106.2709733434167,2134.519129400117,2063.230589795889,2196.002686341237,2084.280728790215,2227.0552658596716,2091.646399372322,2091.6204455030793,2041.6671519347692,2092.9626675518953,2141.477236507957,2065.50786266008,2071.379656488254,2087.0441176066656,2105.399021648589,2124.955967433051,2192.886813840429,2029.210563526637,2090.9935689031536,2149.782344142948,2045.3333477888555,2129.8700823263553,2053.3154851198215,2053.4534879936004,2030.2577943707527,2076.0977721526524,2032.6727826860206,2067.6386980163707,1975.1986004362043,2046.9103587977115,2170.588152238768,2242.657035475633,2068.101075097399,2082.529613184883,2058.5174189544105,2132.199911846701,2119.6033277758497,2054.752748476775
103,2033.3802639415399,2086.183957233324,2069.004246621563,2086.7029265734786,2056.7889231564263,2078.9421326851357,2075.3644093603384,2103.327276928236,2076.5720436603096,2110.8245896266626,2156.550056678522,2142.35336799772,2141.7761687925513,2136.498196713742,2050.795995543968,2106.3588530022735,2093.9348638431284,2066.612180026588,2082.316924790784,2075.0664301410334,2056.0056752063774,2021.7514752848367,2123.0622867229886,2123.4145408254103,2071.8881066096646,2051.3377847625866,2064.915778213285,2066.8010160381436,2048.549885663261,2029.2930948468133,2122.930660791737,2105.9530291554383,2022.712586352493,2133.1175542576575,1997.991771753118,2047.4554418729176,2195.1806615061264,2138.9907339472443,2073.2671723085746,2063.292013760762,2107.496091211371,2093.806857894132,2067.2859747179073,2025.0323161679435,2129.4003226515406,2079.107699204065,2150.1731851812383,2089.7568400334703,2106.086900912973,2052.0348662339356,2054.1154987224063,2073.226653839207,2105.0210914183317,2111.299678165824,2133.3002964470106,2119.3310301112347,2130.2420032424775,2114.887760808495,2037.1894683843561,2128.203972266393,2150.8299162763433,2117.04057626532,2105.778315197298,2134.600819370607,2063.063624763551,2195.8287245074075,2084.375479632371,2227.1913776787783,2091.903425403378,2091.287594601736,2041.6682587149598,2092.948122018545,2141.7356883335005,2065.151756643211,2071.467031215755,2087.103559673205,2105.3001544360413,2124.7798756493626,2193.224966666262,2029.316690139915,2090.7646711683274,2150.1217926992094,2045.720549292597,2129.8998041960485,2053.4295154716137,2053.8924294372323,2030.078286734027,2075.8510061234065,2032.728839538552,2067.3104216509673,1975.0595061999447,2046.9186804266756,2170.594825287576,2242.715912338752,2068.1025384464842,2082.741622050027,2058.440905148656,2132.5389582952657,2118.7987354691913,2054.8253290379953
104,2033.443140927687,2086.7636842123857,2069.0179624348707,2086.6500400858067,2057.2158639547188,2079.168159214856,2075.3793942547886,2103.1180970692485,2076.5912699411474,2110.705261328545,2156.659882149016,2142.0797283039815,2141.790935558094,2136.96454330752,2050.630862584074,2106.329432958346,2094.0642590926473,2066.184545642366,2082.220766274816,2075.237038807412,2055.74687944782,2022.0392039260278,2123.3957503564634,2123.4975028302288,2071.81621318198,2051.4343580397954,2064.6466717762537,2067.077389834776,2048.750017153651,2029.166899139103,2123.190159518112,2106.265943175531,2022.9363373563447,2133.32602431914,1997.8252500782705,2047.396787869988,2195.4506082827606,2139.1395756819884,2073.547050658247,2063.274190536279,2107.8179356919995,2093.9338738919587,2067.385737648583,2025.1224829853559,2129.5060527744185,2079.4032078553937,2150.1251979632452,2089.353467505641,2106.1261273378605,2052.2553552512527,2054.4344463947555,2074.028955220285,2105.288392990069,2111.351728919678,2133.0292153893815,2119.28117002195,2130.7165343574106,2114.7832913757957,2036.6001489873945,2127.981023132911,2150.721339869174,2116.7064984281533,2105.7481466061313,2134.603354514891,2063.6416046418676,2195.698101013899,2084.004360294174,2227.3683094316075,2091.913105007574,2091.653252469464,2041.520880461849,2093.475491961493,2141.5576019193995,2064.624121713269,2071.5603662142817,2087.0468076223856,2104.9774938064484,2124.8204056843483,2193.0436329840645,2029.0496290977976,2091.278820676863,2150.5270987161393,2045.2941687914106,2129.846764001735,2053.70106665474,2053.726324488098,2030.1473149306073,2075.7484169997906,2032.4217993297982,2067.223345617555,1975.0722204265778,2046.6905396041225,2170.4752402807094,2243.2773660849316,2068.5907593435804,2082.8623383005515,2058.7170746040006,2132.309027217483,2118.645871476643,2054.883121557831
