ncomp,PRESS_score_1,PRESS_score_2,PRESS_score_3,PRESS_score_4,PRESS_score_5,PRESS_score_6,PRESS_score_7,PRESS_score_8,PRESS_score_9,PRESS_score_10,PRESS_score_11,PRESS_score_12,PRESS_score_13,PRESS_score_14,PRESS_score_15,PRESS_score_16,PRESS_score_17,PRESS_score_18,PRESS_score_19,PRESS_score_20,PRESS_score_21,PRESS_score_22,PRESS_score_23,PRESS_score_24,PRESS_score_25,PRESS_score_26,PRESS_score_27,PRESS_score_28,PRESS_score_29,PRESS_score_30,PRESS_score_31,PRESS_score_32,PRESS_score_33,PRESS_score_34,PRESS_score_35,PRESS_score_36,PRESS_score_37,PRESS_score_38,PRESS_score_39,PRESS_score_40,PRESS_score_41,PRESS_score_42,PRESS_score_43,PRESS_score_44,PRESS_score_45,PRESS_score_46,PRESS_score_47,PRESS_score_48,PRESS_score_49,PRESS_score_50,PRESS_score_51,PRESS_score_52,PRESS_score_53,PRESS_score_54,PRESS_score_55,PRESS_score_56,PRESS_score_57,PRESS_score_58,PRESS_score_59,PRESS_score_60,PRESS_score_61,PRESS_score_62,PRESS_score_63,PRESS_score_64,PRESS_score_65,PRESS_score_66,PRESS_score_67,PRESS_score_68,PRESS_score_69,PRESS_score_70,PRESS_score_71,PRESS_score_72,PRESS_score_73,PRESS_score_74,PRESS_score_75,PRESS_score_76,PRESS_score_77,PRESS_score_78,PRESS_score_79,PRESS_score_80,PRESS_score_81,PRESS_score_82,PRESS_score_83,PRESS_score_84,PRESS_score_85,PRESS_score_86,PRESS_score_87,PRESS_score_88,PRESS_score_89,PRESS_score_90,PRESS_score_91,PRESS_score_92,PRESS_score_93,PRESS_score_94,PRESS_score_95,PRESS_score_96,PRESS_score_97,PRESS_score_98,PRESS_score_99,PRESS_score_100
77,5246.616889696257,5080.577994403793,5091.34174311953,5227.443282913217,5121.14201603115,5170.067274451391,5143.2974703670725,4908.796873282373,5122.075731771426,5131.921015192714,5126.00916023046,5109.471175579623,5280.498438892614,5160.827883987342,5234.100054148748,5075.091029446952,5205.04900473535,5033.281060287022,5160.191714156514,5161.142452046577,5036.915764450539,5071.615103320137,5089.036081074982,5347.177684201385,5090.6703004860765,5018.565577814041,5240.573908389555,5213.348450576335,5208.933970878467,5051.209501720732,5164.500604997886,5206.45359444059,5135.369457376881,5131.867728842846,5102.725605016524,5044.881164994562,5398.079177616561,5081.866870045493,5108.371924075082,5078.281841033011,5216.277230559912,5324.232028522667,5360.3688326910315,4984.162010173823,5066.635568086731,5129.728188576811,5192.993476085039,5126.921915650049,5033.211928442219,5096.988708199004,5009.604299393934,5135.287204151076,5252.184216848878,4911.50591095162,5113.185553233422,5134.560091051093,5286.613606457146,5292.022499002386,5023.723370942871,5201.680010292224,5130.629754893274,5301.980548697946,5106.417823798405,5260.027588011108,5299.433898440629,5342.732092482663,5321.35917159244,5123.822658833884,5208.25616267467,5147.6340892626695,4889.745867872945,4996.3715647733925,5150.702168436046,5275.510407892061,5170.936010337491,5223.194067844363,5038.751775983791,5131.1752735132495,5304.844586588533,5092.032447994416,5116.461986569532,5178.460470296912,5007.798470557319,4977.060471486909,5137.2054937418825,5193.799065731623,5163.885647486099,5269.008190055636,4994.713668041644,5275.394372613284,5164.286286371074,5339.739366554641,5409.319674406486,5227.884325563383,5150.722838275975,5321.280503050322,5216.275346733155,5281.075814618851,5223.919824104114,5208.665897393341
78,5245.562090288253,5079.647776118967,5091.141662763102,5228.76238185964,5121.938725953267,5168.94069446761,5143.7651121190065,4907.9605321428735,5123.034037209716,5132.850330872128,5127.48125134799,5109.224693049093,5280.433001279298,5159.99597792684,5233.080625469631,5073.835151440351,5205.927148554858,5032.948211464555,5158.72149114256,5160.917551246535,5037.599147379022,5071.095639142558,5088.234518811752,5347.480037741438,5091.640649087337,5017.492457362393,5240.633539222374,5214.522252615274,5208.760288701111,5050.542460452758,5164.977413751785,5206.18435163152,5135.147090780488,5130.849557819165,5102.037493000712,5044.768820194801,5398.590821371835,5080.2757476296,5108.846564940688,5075.739287641095,5217.288178875107,5324.434131668837,5359.886475217878,4986.27402239306,5066.562871375153,5129.469485759075,5192.921049481434,5127.200581393257,5031.684151869332,5097.527974551296,5009.068052537232,5134.812881377288,5252.523517502945,4913.11384979859,5112.52380229259,5133.6791426943355,5284.965562607667,5291.321818362103,5023.780970724536,5201.750745329953,5131.779572165514,5302.524489216981,5106.0146601875695,5260.187010864148,5300.03501222876,5342.531229302966,5321.308175141816,5121.718806078081,5206.906041080646,5146.501258332546,4888.538440340623,4996.915599804228,5150.106179998465,5275.293230737505,5171.684871650363,5222.484290696355,5038.310093752316,5130.620670988772,5304.8936603416205,5090.9750269679125,5116.280867672542,5178.138675925995,5007.550484626263,4977.964058772758,5138.303840276444,5193.081703468319,5165.242251705238,5269.544838709413,4994.645458651394,5274.93318715778,5166.095659408229,5340.4268133678015,5409.608470135145,5228.152497152606,5150.088068049719,5321.017121325824,5216.0723989062335,5280.614064125863,5223.373875289999,5209.114203099222
79,5245.05799811486,5077.8173169194015,5091.192894954219,5229.027315457262,5123.371980718133,5169.830615634793,5143.2978913282495,4907.939208479278,5122.227431368461,5133.523973012116,5126.8350519844935,5109.950603769089,5280.0288660878705,5160.424907034043,5233.097893865541,5073.244796389967,5205.896083642148,5033.663215343661,5159.139694200136,5161.203397860101,5035.737886297044,5070.127485171117,5088.361680803291,5345.9342905346175,5091.784524979288,5017.263118502158,5239.969576368455,5213.265337023213,5208.105358269494,5052.378609670905,5163.865826856778,5206.723582764418,5133.969713994056,5129.677611371186,5101.014153623638,5044.352344247507,5397.9209873232085,5081.6496024035705,5107.568361734789,5076.13015971868,5216.4522449535925,5324.12882844707,5359.374097541686,4984.2249466265575,5068.327933329226,5129.886439254755,5192.912520524401,5128.591182466789,5034.065725728373,5096.784434635126,5007.774173662603,5136.425359975404,5250.476234110029,4911.604470770918,5112.525270877943,5132.700330684223,5285.760011261909,5292.501628572529,5023.392085176262,5199.698552037546,5131.584113049232,5301.551153918448,5107.088818632075,5260.659234156485,5299.319631991619,5342.793145826435,5321.057404272611,5119.948402539101,5206.95772289432,5146.677675404181,4889.5704678542115,4997.553776291011,5148.559220135284,5274.830891378928,5171.131422155907,5221.842438185951,5037.657249660348,5129.758565688262,5303.681025883818,5088.417002677696,5114.6156042892735,5178.499192500863,5006.664112981934,4978.145086737808,5139.682725942441,5191.937001322286,5165.477986123924,5269.343807464548,4993.896903949361,5275.659909095267,5165.646083055369,5340.7387119307095,5409.167580776739,5227.195937124437,5149.708620104333,5321.34552206692,5215.282698789763,5278.201227754681,5223.936766624218,5209.225850039625
80,5246.24513227142,5075.906051828201,5089.697980927308,5223.745226503528,5121.188092356277,5170.08830381198,5143.308335642287,4906.708393084896,5122.416111959685,5132.940731257655,5126.141387462829,5108.906299948703,5278.248539236609,5159.169104523198,5231.609276954597,5071.343273935254,5205.712635394262,5030.411723411007,5160.134260159579,5161.679284955282,5034.144104381019,5068.891975392823,5088.745275445275,5346.181247676128,5094.532239208387,5016.696528507404,5241.647008931309,5214.125304481602,5207.664148167723,5052.253068420374,5163.8980808228625,5206.77138857327,5131.4599210415745,5129.2822863954825,5101.853599464097,5042.697925750435,5396.465310593456,5081.574392280508,5106.298353454135,5076.317832054181,5217.030882043208,5322.180935203975,5359.328868849374,4983.161871573115,5066.985196645583,5128.371865820693,5191.865283460289,5128.6434714706365,5033.567195525244,5096.034679347646,5008.829435056607,5136.581824499755,5250.660245767761,4911.546257597294,5111.181869793898,5133.958769656423,5283.344263192834,5290.464468278334,5024.027147959153,5197.519658929824,5131.05665850683,5301.159599060766,5106.66130162121,5260.26559735121,5299.299621000906,5341.734790432245,5319.228567299259,5120.890636001815,5206.108918709887,5144.83110949104,4888.8429185888035,4996.977699615671,5147.7525569301315,5274.452707256456,5170.168207826806,5221.126439508056,5035.416835075679,5129.907755940894,5301.525117557345,5087.070381503125,5115.514858639811,5177.21197496566,5004.186176127298,4978.210398633331,5138.895816100822,5188.923086700089,5168.465654916619,5268.445953890296,4992.660229796605,5273.615258144599,5165.484402027319,5341.47986183335,5408.731974225471,5225.850765595677,5151.449134624199,5320.045157052335,5214.468786693576,5277.365491213176,5223.89444578202,5207.537915779718
81,5246.877175064441,5076.461216850279,5090.428355232013,5224.608788661264,5122.462129370913,5171.060702666702,5143.12521426416,4907.29617108771,5122.3469952427695,5134.54096880196,5125.877170296223,5108.123604361104,5278.5736154107,5160.80621407622,5231.025808893515,5070.357057725259,5206.189433500442,5029.532623871942,5159.566821499012,5162.1795122398435,5034.728926434404,5066.840654573484,5089.043966194144,5347.33521655977,5095.815205517654,5016.678784767786,5240.622104797002,5213.704031315454,5205.810301911382,5051.913942550282,5162.814537914482,5206.133237556526,5130.667475874754,5128.876138527378,5101.678598288225,5043.46304404034,5396.925151834035,5082.089170164715,5104.117369871719,5076.901394170605,5216.644728362407,5323.34073826177,5358.746770636048,4984.0552174382665,5066.7073160389555,5128.484255356898,5192.236106951695,5130.4933607233725,5032.9046729953425,5098.084050109772,5009.247168529542,5137.140574792,5250.0958755651245,4913.030865581192,5111.077545295937,5134.199075028295,5282.543654590823,5291.521341501493,5023.84677706133,5195.612998639154,5130.344610312015,5301.097816729196,5105.908460112638,5260.026362021309,5298.9836054694515,5341.794713832949,5318.884124743955,5120.950297959785,5206.5322258920605,5144.925834388128,4890.389634557772,4995.182384548176,5148.079300936164,5275.106423377725,5169.266301968354,5220.3586485214455,5035.269395170419,5129.324258791254,5301.0925283911565,5086.526817136567,5113.796222553746,5175.4357446551985,5005.8926065932155,4977.196740740223,5138.983721513357,5189.817928483128,5167.6168804715235,5267.929011335837,4992.773684771201,5274.992686005842,5166.540172060983,5339.345545331949,5407.739029515516,5225.1824949744905,5151.973244351278,5321.2133104607965,5215.208306163101,5277.146426172276,5224.805896393621,5208.3964959764835
82,5246.403422906899,5075.696951215857,5092.437821907331,5223.8433214159595,5122.475934643701,5171.851648643533,5143.260236959011,4908.163523437931,5122.418388244774,5135.164555802485,5126.179051538251,5109.248382502199,5279.11466439777,5160.232840164481,5231.451336806942,5068.551310163626,5206.193662203374,5030.550758398516,5159.696794682345,5162.344493382373,5034.969970823286,5066.80897832486,5089.247626945147,5346.008746044154,5095.536479266664,5015.8204287033295,5241.3225090477945,5214.459884289056,5206.192101909167,5051.277301152187,5161.546440107893,5205.069534090074,5131.550288730049,5128.7273093217245,5102.5247695915,5043.395891684397,5395.962169844701,5081.965384963114,5104.199570155823,5077.5965783351185,5215.738122654936,5321.60969259569,5360.08329193265,4983.605657629336,5067.399171874992,5127.874394561961,5192.429141111493,5130.9252580327275,5032.19411430316,5097.721239405215,5008.701677773513,5139.3563196719515,5250.072900315169,4912.9667457337855,5110.3472556118,5133.984342784421,5282.156431509504,5290.9568478856745,5024.046744581616,5194.546584096675,5129.590055529163,5299.650371221083,5104.876132221709,5259.538320673488,5299.651958423512,5341.45530596481,5319.4217971797025,5120.457666570842,5206.602091918207,5146.119274829256,4891.050646206486,4993.968391135846,5148.300533017245,5274.695500781758,5169.529942876659,5219.965389229121,5034.459031688602,5126.732913834705,5301.167280175606,5085.652716434553,5115.244811101898,5175.464063275302,5004.63370324609,4976.3442635413485,5139.22768095825,5188.083620415452,5166.741480990237,5268.008255172469,4992.422721837358,5275.47541778453,5166.702397377566,5339.192758428771,5408.268053284575,5225.333449925207,5151.789962692947,5321.217749251367,5213.870401738364,5276.54556112148,5225.324723419715,5209.214859314383
83,5246.702991039381,5075.211296573487,5092.711104720327,5222.895386303155,5122.984040350703,5173.838166059108,5143.627581451126,4908.425855659001,5120.6915650578085,5136.599370891725,5126.81321331454,5107.944029008708,5277.331390539505,5160.069730151935,5232.135580047214,5068.22609181089,5206.095744711951,5030.259595066463,5157.908192154925,5162.164957059308,5035.489241487663,5066.09822924515,5091.982525338154,5346.580359780778,5095.85061717185,5016.124305954004,5239.715523815855,5213.612471868964,5206.032625884692,5052.024817408096,5161.523894766698,5204.644792737258,5132.025210306073,5128.892689982442,5100.931628628064,5044.815779020679,5395.205985966906,5081.731160816278,5105.755738662837,5077.661180783129,5215.405020976785,5322.247184070171,5360.379808533615,4981.916533312914,5066.938871508913,5129.08440939763,5192.2215791930375,5130.447030167092,5031.850389163998,5097.204631947017,5009.966968687981,5139.355355483588,5250.760817983922,4914.443147247224,5109.9488320695355,5134.158949903975,5284.065550476514,5291.256113144262,5023.193594151591,5195.730539196893,5129.712887389796,5297.83769533127,5106.469296252164,5259.1884506925035,5298.225540425507,5341.183212735341,5320.382980310807,5119.509395069218,5206.492466117363,5145.047345997444,4889.902179017046,4993.498941208206,5148.649728421547,5275.022758634295,5168.651149334702,5220.870393688872,5034.130353738648,5125.219721919177,5302.846913228679,5087.01706505729,5116.2161471351465,5175.742174597858,5004.951981332984,4978.0728519105305,5136.883521299593,5187.724839291658,5166.463026793295,5268.228859457621,4991.514598047641,5276.44188557436,5165.729323450261,5337.632348054018,5409.1385101181095,5224.015776808932,5152.048677391239,5321.6089303726585,5214.992696192744,5276.358256322485,5225.1807766281,5208.663094217567
84,5246.7604631897975,5074.903544246557,5092.83219375212,5222.49881466786,5122.58852534306,5174.950945733722,5144.510557913598,4908.801931152138,5120.091879575024,5136.238346233964,5125.610362611876,5106.706055689274,5276.837763248866,5160.884503359031,5232.661386824956,5066.944885550384,5207.073296653578,5030.523974245611,5158.3694261931805,5163.1009451633945,5033.953531738838,5066.47598414414,5092.836121946792,5346.981763018923,5095.97598090369,5014.999314164872,5240.769447018078,5214.521954067504,5205.574965488378,5049.876323962424,5161.250522228391,5204.43488377904,5130.759410053963,5129.082734556467,5103.23280449604,5043.299787253503,5393.898653254743,5082.067183294767,5106.616898059551,5077.303376481879,5215.186983267986,5323.000996741623,5359.786411965415,4982.439803534385,5065.998628305728,5130.194378590986,5190.926526407618,5132.771151389361,5030.61552414,5096.57088799757,5011.044164568029,5140.367257033064,5250.72976899461,4913.855690571438,5109.085067335315,5133.551200749564,5284.935256276476,5290.822152838886,5023.140410389504,5194.7957665072345,5127.989441777737,5297.326064370259,5105.751986507907,5259.823492403691,5296.42588642302,5343.044703982681,5320.23609578774,5120.39278508224,5205.5337301197,5143.033504799889,4889.174840133293,4992.5417955586945,5149.7694538094765,5273.691754133613,5169.688418087813,5221.520756424174,5032.992767084223,5125.160574892889,5302.99052718788,5088.423910067248,5116.462032263984,5176.567277048307,5004.918239022171,4978.519367793655,5135.9496956162075,5187.981147255754,5167.995291507879,5267.092600566772,4990.650267266412,5274.3847744987215,5166.779821180068,5337.447514205958,5407.299532086562,5224.220658817225,5152.880169777751,5322.5304970572415,5216.128516682209,5274.765965663313,5224.801476465731,5207.385850594481
85,5245.20705037612,5075.030934660975,5093.032747750649,5224.365881831851,5122.221452388154,5174.6204228119705,5145.382762110007,4908.0766740277095,5119.652528333189,5137.20954066237,5127.507625800911,5106.59090635095,5277.342226669471,5161.536813561859,5232.211601419753,5066.689611550817,5206.988396471246,5030.070605572766,5157.744128145552,5162.689175462585,5033.858034785333,5067.296806028395,5092.531561311054,5346.941842753348,5096.760416068707,5013.566826551883,5240.936516884761,5214.635880078411,5207.170353356945,5048.944121454249,5160.582956387991,5203.866969048954,5129.944979187165,5129.334561037644,5103.887435165108,5043.233142669086,5393.556816544274,5081.890312979331,5105.026324735687,5077.767656343352,5214.291894799209,5322.83725390255,5359.840928889093,4982.266035960605,5066.40228311952,5130.157495858368,5191.151212562266,5132.761750280897,5029.890580784352,5095.77201909151,5010.413477731451,5139.1315949885875,5251.660270229515,4913.914939520901,5109.085314217522,5134.674517697237,5284.535226165553,5290.402553009145,5023.834160574794,5194.093147841251,5129.192146414485,5296.949449502009,5104.007517424781,5259.646845644172,5297.553416799603,5341.639390692817,5320.201231451347,5121.000040222076,5205.05036594587,5142.859811188491,4889.833509095373,4992.035336676974,5149.4120568216895,5272.410340322137,5169.663209193333,5220.991615879237,5032.561936137727,5125.856717033443,5303.08436516204,5088.811121140533,5115.06181282749,5175.749454232793,5005.1502977754335,4978.071375727446,5135.8013060577205,5187.324942695805,5166.934243671896,5266.7162773854425,4990.9019380542995,5274.494441719855,5166.461010196976,5338.917779977983,5408.172716896871,5224.580701739429,5153.848156458616,5321.430604869434,5215.818141757238,5274.364967170567,5224.954593271128,5206.300779854667
86,5245.658185118398,5074.489733185944,5091.991116447,5226.2019981488675,5123.494531266441,5174.554621933796,5144.800262386132,4908.075032889882,5117.856104314298,5136.837167754798,5126.383547023329,5106.192998810266,5277.937505995016,5159.595889299882,5231.568135440476,5064.900540688588,5207.728012534162,5030.065536381388,5157.279220377046,5161.44549362363,5032.9179379270645,5067.638847906442,5092.4726880538765,5345.23783522016,5097.368678021248,5014.582740558615,5238.970070707657,5213.0220745121005,5207.436762350209,5047.638367851084,5160.168286273619,5203.420869922179,5128.282196292754,5128.009077026229,5105.038712057974,5044.454646202903,5394.026597702841,5081.1974374051415,5103.642485149412,5077.67251041817,5212.778252443388,5322.9959984791,5359.849567341116,4983.202631237663,5065.633631508141,5128.603486301059,5191.231521103422,5133.0207279982715,5030.842093923676,5095.120970970489,5010.535897694426,5136.9649848669105,5252.148528068546,4912.0143414510685,5108.347280049594,5133.985966081096,5283.340620986133,5289.850673645146,5024.386031518093,5194.892118798678,5127.972035914461,5296.521032604374,5103.248659670206,5258.844146596348,5296.050737851822,5342.464912618652,5319.639796659801,5123.253126923955,5206.3984986262085,5142.214253870891,4891.334891837039,4990.8067203211185,5146.383614186108,5270.637054049501,5168.946568037052,5219.562702584282,5032.4810525103385,5124.473583542083,5302.454482513118,5086.515160798224,5114.714215968877,5175.378094931437,5004.8130439834185,4977.862420835937,5136.348703313666,5186.3454246429155,5164.901554746199,5268.546985552184,4989.413886120463,5274.007083219931,5166.946348568165,5339.729192684181,5406.665646398282,5223.432357153786,5154.773828343662,5321.213686827865,5216.333327014892,5273.576405560453,5223.667364662189,5205.651041031251
87,5244.785200842814,5074.249339176475,5091.499930314472,5226.454596805513,5123.602587957807,5174.740451911607,5145.7320653131665,4906.99344159913,5118.099661394621,5135.942991134436,5126.210360897295,5106.190587398857,5277.41199009916,5160.491402026232,5233.377632351947,5064.6482624211385,5206.975516585281,5030.289049526621,5158.442282529981,5163.05223850322,5033.288091123499,5067.6609299230495,5094.7978287219885,5345.207104299298,5096.515330167125,5014.997061740879,5237.702358369439,5213.058836935301,5205.876631331959,5047.125990962899,5160.050377486721,5203.900021536913,5126.541864752417,5127.361051725011,5103.4223775034625,5044.701422764292,5394.519979786271,5081.032427570961,5104.190837049917,5078.7864652059925,5212.913639905071,5324.53032016699,5358.958006474882,4981.848690514664,5066.371297312848,5127.807038690145,5190.60796536013,5132.018752290009,5028.513824176878,5095.713638907731,5011.522572096037,5135.265683346002,5252.174536639506,4911.005205867994,5107.580534865421,5133.758369636101,5282.535324097993,5290.532676990604,5023.001436005609,5194.221097873665,5129.981896360046,5297.272921700374,5103.730279409676,5258.94008017536,5297.661613478495,5343.097592026999,5321.053176074611,5122.632418178954,5206.513553132667,5142.850638735984,4892.609771977773,4991.007497980532,5145.213987031189,5271.598199065182,5168.857902734903,5220.371728230001,5032.352750564018,5124.321637768049,5302.756159845612,5086.644874237692,5113.232155177911,5176.230410108078,5004.863165373265,4977.302520295614,5135.910930580447,5187.039922921428,5165.512200697189,5269.051651320218,4988.940701172658,5274.260656859327,5167.905912608483,5339.509364109876,5406.28284064948,5223.986935911258,5154.304965559557,5321.267654656323,5216.154004236099,5274.117822163931,5224.391505251129,5207.466447768974
88,5242.9601213099695,5074.521218055815,5091.365162950166,5227.114264874403,5122.591605229589,5174.571036014033,5144.567272544191,4906.280359094591,5117.314240071019,5134.741265566573,5126.404729138492,5107.03914726922,5276.198396274791,5159.023721504216,5232.446756214991,5066.285680721974,5205.413149514316,5030.430252155282,5158.588379614886,5163.759402481547,5033.8912817457385,5068.680166088973,5095.392456715222,5345.720984177025,5097.416163691907,5015.552103377976,5237.17854390241,5212.931680671418,5205.305060572995,5046.813622560054,5160.604974877367,5203.4725248506165,5126.45657340799,5128.058871796451,5102.584530846855,5043.600608227305,5394.976201020991,5081.430423808186,5103.531794761386,5077.438090167063,5210.91038026521,5325.784197090361,5357.581728176013,4980.957955918303,5066.079874476034,5128.292452959691,5191.2176569395015,5132.498573593712,5027.244107992106,5094.631170700064,5010.017424421836,5135.462131095767,5252.658692992836,4910.997618819991,5106.706065009346,5132.970426491993,5281.969608159317,5290.373870626481,5022.545529602001,5194.410119933942,5131.30962973036,5296.392529666283,5104.7513892463,5259.402083748273,5297.038131959674,5342.26529068502,5319.119263505529,5123.685423694033,5206.170732630557,5142.803780991266,4892.261321345399,4990.58897779284,5145.165165879782,5271.1109992793145,5168.07620676136,5221.227651610057,5032.007005948723,5123.44886016656,5301.9626287746105,5087.938989850391,5111.9582182604745,5175.53583606979,5003.996539425513,4977.224449200607,5134.310588694966,5188.169945329348,5164.396413603239,5269.368086410697,4990.4560926224585,5273.661453924142,5167.090544087192,5338.850925050816,5407.985909568582,5224.645776548423,5154.787707357124,5320.61046705468,5214.329800620759,5273.8980034252345,5223.0971492175295,5207.515117454633
89,5244.009761435605,5074.510330599473,5091.842663539563,5227.38911712745,5121.842542078403,5174.6290139117555,5142.221761515924,4907.479129918362,5116.933185283412,5135.124916350489,5125.295337019083,5108.064290411094,5276.321158386109,5158.163725349552,5230.951453653122,5066.684697774848,5207.387284939867,5032.0436716483455,5159.097306798525,5162.903996442179,5032.231125026574,5067.747775138133,5094.922224299992,5345.530281515791,5097.350212658168,5016.187722897378,5237.105457308723,5213.117036836635,5206.442490711239,5045.985318633105,5159.770301128268,5203.982612890868,5128.097443815443,5128.611816924304,5103.931099992777,5043.435770900556,5395.619752696748,5081.443482655081,5104.513827721061,5076.763853619583,5211.339250317413,5326.767566484225,5357.438968914008,4980.819702223425,5066.787966633638,5128.160805643329,5189.59880849777,5131.827066905582,5027.482627758184,5093.545203895159,5008.69644052306,5135.699196587472,5253.58378589208,4909.760441502627,5107.46035137267,5134.660042212757,5283.4852914616185,5288.664936047385,5022.492276593928,5192.494093685556,5131.978586023026,5296.720922248425,5105.164569532635,5258.4855475032255,5296.210264332821,5342.453477209662,5319.432846634991,5123.365146198443,5206.984891220602,5143.72654459,4894.401625380178,4990.708670559165,5144.599494014195,5272.497954933518,5167.13964256193,5222.258544714514,5031.667747621033,5122.601687524143,5301.3005104845115,5087.968087042054,5112.869238675562,5176.973604654514,5004.933885183445,4977.076219252699,5136.177963408578,5188.086173290126,5163.356217362678,5269.210257582241,4990.401605934355,5273.496873556043,5166.766254438748,5338.018298216686,5407.82605906824,5225.037357970362,5153.162975247416,5322.010711027133,5215.0008285584145,5274.781047240698,5222.137045592763,5208.132502548489
90,5242.417931343989,5074.300467143596,5090.484548206276,5227.531442716194,5120.5072691503765,5173.574812500661,5141.280871005241,4906.391619832107,5115.823590863574,5137.020841333098,5126.064812332099,5108.346428990779,5274.287350189161,5160.418377242501,5230.636950799952,5066.92614566812,5207.0059753315345,5031.501249731144,5159.8985630802,5164.520804173135,5032.18394971344,5066.58756726079,5095.161416833149,5344.867636437469,5097.815432758932,5017.129189970326,5235.796837524399,5211.8977568839855,5207.310437012209,5044.463151117853,5158.849685818561,5203.82563266193,5127.99523317108,5128.938648173827,5104.516080708288,5043.6936203958485,5395.758633034353,5079.300854830992,5106.720726641682,5076.91356612876,5212.051062830704,5327.754488573617,5355.6676165398385,4979.433804175262,5066.565468186747,5128.4915118077115,5188.976361156936,5131.759151688686,5025.598255605037,5091.121402625644,5006.342250303002,5134.765282052364,5253.591865679038,4909.743563023133,5105.575977404229,5133.699631387994,5284.697783974063,5287.407138910324,5022.410948460347,5190.850934832642,5131.205011166664,5293.392095390789,5105.706836890111,5259.23737520816,5297.509222520291,5343.155131977598,5320.2108720915085,5124.221373541266,5204.420371476391,5142.139269857129,4892.168318492765,4989.150047500256,5144.260377439125,5271.148338073587,5167.1755351694155,5220.804406024975,5031.498836632959,5122.434847664844,5302.462997358114,5085.9695634928285,5111.5195547157255,5175.405621525492,5003.322965149151,4976.7595651502015,5136.133847996654,5188.577266728194,5162.389589117143,5269.311631366061,4988.331338507081,5271.821031505649,5166.510603307273,5339.408747060373,5407.0899872739155,5222.88741068325,5154.326791071143,5322.238091667386,5214.7768350284005,5274.313873434916,5222.779728164638,5208.150777476349
91,5240.980615874809,5072.861750664908,5089.050493288794,5228.756015198376,5120.545579941644,5173.689650865555,5142.842095383863,4906.346885831942,5116.406850924469,5138.896044874031,5126.982079145862,5108.37244624513,5274.751001002545,5161.045320578203,5228.628032871386,5066.814062885334,5207.368117849217,5028.128661725292,5159.51757049054,5165.563224425725,5030.126218885,5068.32752390378,5097.126945710993,5343.748403238357,5097.597627542142,5017.190498840986,5236.27215046172,5213.68594780026,5207.936672694528,5046.791262982928,5157.611830968557,5202.553693603197,5126.767095303203,5126.202410347211,5104.743098512922,5042.81196340371,5395.161982159299,5081.158346711396,5106.91009846575,5077.802012256103,5211.78432984374,5328.576608003446,5354.985704462411,4979.8017734650875,5063.552896488771,5129.338063977573,5189.782254070783,5131.545616100711,5023.335570044323,5093.6014096550825,5004.923434401734,5133.667740642566,5251.841061915547,4908.043711427214,5104.5654735646085,5132.414307063405,5283.026638457482,5287.945211660358,5023.406144456639,5192.034143077864,5129.407848322278,5291.51266695398,5102.924871121506,5256.025037302288,5297.856842686876,5342.776497602685,5321.094021714419,5125.144042855038,5203.113182470388,5142.237129512787,4891.422613080497,4986.863233365666,5145.347805400088,5270.1862469295065,5164.904236068119,5220.622691761425,5032.795976220407,5119.192825960332,5300.774538682455,5086.749419490325,5114.010445446627,5176.334332175779,5002.295706200244,4974.9864554362475,5136.357470316213,5188.5878965677075,5162.119392743059,5268.091738336725,4986.159088461965,5272.844644284831,5167.813068248737,5339.1648391134,5406.777271320959,5222.2352677852205,5154.711993388254,5320.054366498805,5213.918522225929,5273.221330053501,5221.782328942387,5209.238438688802
92,5238.457422406642,5072.182139224582,5088.623398844056,5228.677695741467,5119.899915425831,5172.453734485951,5143.940181860871,4905.4793915880655,5114.706864193971,5136.2637544020545,5127.244945929222,5107.620165201419,5276.2134899235825,5159.16476514456,5228.216017497097,5065.852436477714,5207.027271240504,5027.383280222268,5159.4624261690515,5164.929732475883,5031.763684353182,5066.868262779071,5097.676331204291,5343.72976258751,5096.417881724243,5016.539468985915,5234.7172545832345,5212.447810694394,5209.960860023577,5044.96907406476,5157.217283115189,5203.237998612005,5127.626217809448,5126.42496947434,5103.497149994513,5040.787947923394,5393.417332738148,5080.360172945219,5106.961503632212,5077.351961187301,5213.1434227412055,5328.28779817897,5353.941290730498,4978.997329725315,5064.3380648935035,5128.945909549389,5189.078180038745,5130.2264489388,5023.457421050326,5093.359986971345,5002.698685569103,5134.712323360894,5252.368786795945,4907.696595181975,5103.45259816691,5132.3964846250055,5283.326308893362,5288.054138813866,5023.761028649007,5191.669715467774,5129.338571159616,5291.330697898566,5101.171003512976,5255.274883890282,5297.843955384423,5341.1628406363725,5319.0106843334415,5124.554749426946,5202.8107432324505,5143.0210572380565,4890.2198044303095,4987.051275844344,5143.96636525153,5268.570749430615,5165.027105792136,5223.330520448271,5032.032247596735,5119.753804521476,5301.871951512438,5086.614058664591,5114.82686681474,5174.495875498377,5001.192097801495,4974.215055624923,5136.370980814645,5187.373695357928,5161.586320610841,5268.646416735033,4984.188553852614,5272.844301898067,5167.471204263284,5338.029264438639,5405.814770106716,5220.074021059371,5155.2431365217235,5321.306251582348,5213.422260494039,5272.878271829966,5221.157544739058,5209.091370509896
